8L505-105, 8, L, 50, 5, -10, 5, 0, 93.21, 3.34, 0.008, 5, 80.16, 1.66, 0.000, 11, 66.78, 1.69, 0.000, 16, 56.97, 1.66, 0.000, 23, 44.39, 2.08, 0.000, 30, 32.77, 2.44, 0.000, 37, 22.17, 2.67, 0.000, 46, 10.69, 2.11, 0.000, 56, 3.11, 1.42, 0.000, 70, 0.90, 0.54, 0.000, 99, 0.50, 1.00, 0.447, 180.84
8L507.5-105, 8, L, 50, 7.5, -10, 5, 0, 92.39, 3.93, 0.020, 5, 80.10, 2.02, 0.000, 11, 66.97, 2.01, 0.000, 16, 57.06, 1.89, 0.000, 23, 44.28, 2.27, 0.000, 30, 32.62, 2.50, 0.000, 37, 22.20, 2.73, 0.000, 46, 11.20, 2.15, 0.000, 56, 3.90, 1.55, 0.000, 70, 1.38, 0.73, 0.000, 99, 0.70, 1.51, 0.642, 194.96
8L5010-105, 8, L, 50, 10, -10, 5, 0, 91.52, 4.46, 0.016, 5, 80.06, 2.36, 0.000, 11, 67.14, 2.33, 0.000, 16, 57.08, 2.15, 0.000, 23, 44.10, 2.51, 0.000, 30, 32.47, 2.60, 0.000, 37, 22.30, 2.84, 0.000, 46, 11.79, 2.20, 0.000, 56, 4.80, 1.69, 0.000, 70, 2.06, 0.98, 0.000, 99, 1.03, 2.20, 0.803, 190.19
8L50505, 8, L, 50, 5, 0, 5, 0, 100.76, 2.23, 0.895, 5, 91.25, 1.68, 0.857, 11, 78.14, 1.78, 0.804, 16, 67.19, 1.74, 0.000, 23, 53.96, 2.03, 0.000, 30, 43.25, 2.21, 0.000, 37, 33.45, 2.54, 0.000, 46, 21.19, 2.73, 0.000, 56, 10.94, 2.53, 0.000, 70, 4.66, 1.61, 0.000, 99, 2.58, 3.39, 0.941, 193.53
8L507.505, 8, L, 50, 7.5, 0, 5, 0, 99.34, 2.67, 0.947, 5, 90.67, 1.94, 0.961, 11, 78.12, 2.02, 0.826, 16, 67.33, 1.93, 0.006, 23, 54.06, 2.22, 0.000, 30, 43.19, 2.35, 0.000, 37, 33.34, 2.69, 0.000, 46, 21.33, 2.74, 0.000, 56, 11.48, 2.53, 0.000, 70, 5.51, 1.72, 0.000, 99, 3.23, 4.44, 0.910, 198.51
8L501005, 8, L, 50, 10, 0, 5, 0, 97.98, 3.06, 0.795, 5, 89.98, 2.19, 0.953, 11, 77.98, 2.28, 0.817, 16, 67.44, 2.17, 0.080, 23, 54.17, 2.46, 0.000, 30, 43.08, 2.51, 0.000, 37, 33.14, 2.84, 0.000, 46, 21.47, 2.75, 0.000, 56, 12.13, 2.56, 0.000, 70, 6.50, 1.85, 0.019, 99, 3.88, 5.20, 0.899, 195.28
8L505105, 8, L, 50, 5, 10, 5, 0, 99.45, 1.18, 0.912, 5, 98.80, 1.25, 0.000, 11, 89.35, 1.54, 0.000, 16, 78.22, 1.82, 0.000, 23, 64.01, 2.11, 0.000, 30, 53.18, 2.09, 0.000, 37, 43.83, 2.29, 0.002, 46, 32.32, 2.70, 0.664, 56, 21.98, 2.88, 0.979, 70, 13.91, 2.50, 0.004, 99, 10.50, 6.74, 0.225, 201.05
8L507.5105, 8, L, 50, 7.5, 10, 5, 0, 99.63, 1.34, 0.951, 5, 98.02, 1.48, 0.000, 11, 88.69, 1.72, 0.000, 16, 78.10, 1.99, 0.000, 23, 64.31, 2.30, 0.000, 30, 53.35, 2.25, 0.003, 37, 43.74, 2.48, 0.059, 46, 32.20, 2.78, 0.748, 56, 22.06, 2.92, 0.923, 70, 14.31, 2.53, 0.002, 99, 10.79, 8.00, 0.357, 197.64
8L5010105, 8, L, 50, 10, 10, 5, 0, 99.41, 1.60, 0.942, 5, 96.99, 1.68, 0.000, 11, 87.90, 1.93, 0.000, 16, 77.88, 2.20, 0.000, 23, 64.53, 2.52, 0.002, 30, 53.41, 2.44, 0.021, 37, 43.55, 2.71, 0.245, 46, 32.03, 2.89, 0.807, 56, 22.20, 2.96, 0.849, 70, 14.86, 2.57, 0.003, 99, 11.14, 8.64, 0.417, 194.65
8L505-1010, 8, L, 50, 5, -10, 10, 0, 93.10, 4.02, 0.076, 5, 80.07, 2.02, 0.000, 11, 66.74, 1.94, 0.000, 16, 56.96, 1.87, 0.000, 23, 44.35, 2.25, 0.000, 30, 32.71, 2.57, 0.000, 37, 22.16, 2.85, 0.000, 46, 10.79, 2.24, 0.000, 56, 3.16, 1.59, 0.000, 70, 0.88, 0.64, 0.000, 99, 0.55, 1.04, 0.538, 78.47
