1M255-105, 1, M, 25, 5, -10, 5, 0, 93.32, 4.03, 0.105, 25, 79.08, 1.57, 0.000, 50, 67.18, 1.62, 0.000, 75, 55.93, 1.91, 0.000, 100, 46.53, 7.25, 0.088, 82.84
1M257.5-105, 1, M, 25, 7.5, -10, 5, 0, 92.43, 4.77, 0.113, 25, 79.27, 1.99, 0.000, 50, 67.31, 2.01, 0.000, 75, 55.96, 2.21, 0.000, 100, 46.36, 9.09, 0.232, 70.73
1M2510-105, 1, M, 25, 10, -10, 5, 0, 91.47, 5.59, 0.147, 25, 79.34, 2.40, 0.000, 50, 67.40, 2.49, 0.000, 75, 56.02, 2.57, 0.000, 100, 46.48, 10.85, 0.334, 68.53
1M25505, 1, M, 25, 5, 0, 5, 0, 99.50, 1.30, 0.948, 25, 91.16, 1.55, 0.715, 50, 77.87, 1.82, 0.327, 75, 65.94, 1.93, 0.000, 100, 56.47, 7.11, 0.795, 86.72
1M257.505, 1, M, 25, 7.5, 0, 5, 0, 98.72, 2.38, 0.905, 25, 90.59, 1.78, 0.899, 50, 78.12, 2.19, 0.598, 75, 66.06, 2.26, 0.029, 100, 56.14, 9.22, 0.781, 72.51
1M251005, 1, M, 25, 10, 0, 5, 0, 97.66, 3.32, 0.802, 25, 89.71, 2.05, 0.930, 50, 78.12, 2.57, 0.700, 75, 66.14, 2.67, 0.138, 100, 56.48, 11.10, 0.811, 69.51
1M255105, 1, M, 25, 5, 10, 5, 0, 99.95, 0.26, 0.942, 25, 99.13, 0.57, 0.000, 50, 89.76, 1.93, 0.000, 75, 76.51, 2.13, 0.000, 100, 66.40, 7.41, 0.526, 95.77
1M257.5105, 1, M, 25, 7.5, 10, 5, 0, 99.89, 0.62, 0.944, 25, 98.00, 0.92, 0.000, 50, 89.31, 2.15, 0.000, 75, 76.69, 2.46, 0.000, 100, 66.66, 9.46, 0.682, 77.97
1M2510105, 1, M, 25, 10, 10, 5, 0, 99.60, 1.30, 0.949, 25, 96.76, 1.25, 0.000, 50, 88.62, 2.38, 0.000, 75, 76.80, 2.78, 0.000, 100, 66.46, 11.41, 0.738, 70.66
1M255-1010, 1, M, 25, 5, -10, 10, 0, 93.15, 5.38, 0.340, 25, 79.09, 2.08, 0.000, 50, 67.14, 1.94, 0.000, 75, 55.93, 2.20, 0.000, 100, 46.50, 7.45, 0.111, 44.29
1M257.5-1010, 1, M, 25, 7.5, -10, 10, 0, 92.08, 6.37, 0.349, 25, 79.29, 2.71, 0.000, 50, 67.25, 2.50, 0.000, 75, 55.93, 2.72, 0.000, 100, 46.75, 9.63, 0.277, 40.77
1M2510-1010, 1, M, 25, 10, -10, 10, 0, 91.17, 7.57, 0.395, 25, 79.36, 3.32, 0.000, 50, 67.41, 3.14, 0.000, 75, 55.84, 3.35, 0.000, 100, 46.96, 11.90, 0.426, 39.11
1M255010, 1, M, 25, 5, 0, 10, 0, 99.42, 2.14, 0.963, 25, 91.14, 2.04, 0.818, 50, 77.89, 2.14, 0.506, 75, 65.86, 2.25, 0.018, 100, 56.50, 7.49, 0.777, 46.18
1M257.5010, 1, M, 25, 7.5, 0, 10, 0, 98.67, 3.29, 0.946, 25, 90.57, 2.46, 0.930, 50, 78.04, 2.71, 0.693, 75, 65.95, 2.80, 0.178, 100, 56.49, 9.72, 0.802, 41.11
