4H505-105, 4, H, 50, 5, -10, 5, 0, 93.06, 2.84, 0.001, 66, 68.92, 1.67, 0.000, 80, 36.06, 3.32, 0.000, 88, 13.72, 4.78, 0.000, 94, -1.45, 7.77, 0.000, 98, -9.80, 12.11, 0.000, 100, -13.25, 15.16, 0.000, 162.61
4H507.5-105, 4, H, 50, 7.5, -10, 5, 0, 92.17, 3.36, 0.000, 66, 69.00, 1.88, 0.000, 80, 36.19, 3.49, 0.000, 88, 13.94, 4.92, 0.000, 94, -1.19, 7.64, 0.000, 98, -9.54, 11.84, 0.000, 100, -12.99, 14.87, 0.000, 143.62
4H5010-105, 4, H, 50, 10, -10, 5, 0, 91.16, 3.92, 0.001, 66, 69.07, 2.15, 0.000, 80, 36.29, 3.69, 0.000, 88, 14.17, 5.10, 0.000, 94, -0.74, 7.57, 0.000, 98, -8.85, 11.68, 0.000, 100, -12.15, 14.71, 0.000, 138.57
4H50505, 4, H, 50, 5, 0, 5, 0, 99.56, 0.71, 0.929, 66, 79.73, 1.86, 0.000, 80, 45.93, 3.33, 0.000, 88, 21.22, 5.24, 0.000, 94, 2.28, 9.42, 0.000, 98, -9.89, 14.90, 0.000, 100, -15.70, 18.61, 0.000, 194.80
4H507.505, 4, H, 50, 7.5, 0, 5, 0, 98.60, 1.57, 0.680, 66, 79.85, 1.99, 0.000, 80, 46.06, 3.58, 0.000, 88, 21.50, 5.42, 0.000, 94, 3.13, 8.81, 0.000, 98, -8.32, 13.48, 0.000, 100, -13.64, 16.74, 0.000, 168.59
4H501005, 4, H, 50, 10, 0, 5, 0, 97.49, 2.24, 0.401, 66, 79.73, 2.18, 0.000, 80, 46.26, 3.84, 0.000, 88, 21.90, 5.66, 0.000, 94, 3.89, 8.75, 0.000, 98, -7.15, 13.21, 0.000, 100, -12.21, 16.40, 0.000, 150.07
4H505105, 4, H, 50, 5, 10, 5, 0, 99.89, 0.04, 0.003, 66, 91.09, 1.72, 0.863, 80, 56.10, 3.29, 0.000, 88, 29.71, 5.14, 0.000, 94, 10.34, 8.61, 0.000, 98, -1.31, 13.00, 0.000, 100, -6.54, 15.97, 0.000, 181.35
4H507.5105, 4, H, 50, 7.5, 10, 5, 0, 99.82, 0.20, 0.396, 66, 90.52, 1.82, 0.980, 80, 56.33, 3.56, 0.000, 88, 30.26, 5.50, 0.000, 94, 10.93, 8.99, 0.000, 98, -0.84, 13.53, 0.000, 100, -6.18, 16.65, 0.000, 191.37
4H5010105, 4, H, 50, 10, 10, 5, 0, 99.51, 0.71, 0.880, 66, 89.76, 1.95, 0.988, 80, 56.54, 3.88, 0.000, 88, 30.88, 5.89, 0.000, 94, 11.62, 9.35, 0.000, 98, -0.26, 14.01, 0.000, 100, -5.73, 17.28, 0.001, 172.24
4H505-1010, 4, H, 50, 5, -10, 10, 0, 93.00, 3.55, 0.024, 66, 69.12, 1.91, 0.000, 80, 35.59, 3.46, 0.000, 88, 13.12, 4.68, 0.000, 94, -1.04, 6.68, 0.000, 98, -7.89, 10.39, 0.000, 100, -10.28, 13.21, 0.000, 73.70
4H507.5-1010, 4, H, 50, 7.5, -10, 10, 0, 92.11, 4.20, 0.029, 66, 69.27, 2.26, 0.000, 80, 35.69, 3.68, 0.000, 88, 13.33, 4.90, 0.000, 94, -0.57, 6.40, 0.000, 98, -7.14, 9.74, 0.000, 100, -9.34, 12.49, 0.000, 70.74
4H5010-1010, 4, H, 50, 10, -10, 10, 0, 91.20, 4.93, 0.030, 66, 69.28, 2.68, 0.000, 80, 35.70, 3.99, 0.000, 88, 13.58, 5.20, 0.000, 94, 0.06, 6.30, 0.000, 98, -6.12, 9.47, 0.000, 100, -8.08, 12.27, 0.000, 69.74
4H505010, 4, H, 50, 5, 0, 10, 0, 99.50, 0.95, 0.871, 66, 79.87, 2.14, 0.000, 80, 45.58, 3.45, 0.000, 88, 20.77, 5.20, 0.000, 94, 2.49, 9.04, 0.000, 98, -8.67, 14.60, 0.000, 100, -13.76, 18.49, 0.000, 84.52
4H507.5010, 4, H, 50, 7.5, 0, 10, 0, 98.55, 1.98, 0.759, 66, 79.99, 2.42, 0.000, 80, 45.71, 3.76, 0.000, 88, 21.10, 5.41, 0.000, 94, 3.61, 8.20, 0.000, 98, -6.56, 12.74, 0.000, 100, -10.99, 16.11, 0.000, 74.85
4H5010010, 4, H, 50, 10, 0, 10, 0, 97.42, 2.82, 0.623, 66, 79.94, 2.73, 0.000, 80, 45.76, 4.11, 0.000, 88, 21.36, 5.79, 0.000, 94, 4.52, 8.09, 0.000, 98, -4.85, 12.24, 0.000, 100, -8.75, 15.50, 0.001, 71.61
4H5051010, 4, H, 50, 5, 10, 10, 0, 99.91, 0.11, 0.639, 66, 91.03, 2.01, 0.892, 80, 56.12, 3.35, 0.000, 88, 29.55, 5.11, 0.000, 94, 10.41, 8.49, 0.000, 98, -0.77, 13.08, 0.000, 100, -5.64, 16.26, 0.000, 84.88
4H507.51010, 4, H, 50, 7.5, 10, 10, 0, 99.81, 0.32, 0.657, 66, 90.48, 2.24, 0.952, 80, 56.12, 3.76, 0.000, 88, 29.84, 5.60, 0.000, 94, 10.93, 8.81, 0.000, 98, -0.08, 13.44, 0.000, 100, -4.87, 16.76, 0.000, 81.26
4H50101010, 4, H, 50, 10, 10, 10, 0, 99.46, 0.95, 0.874, 66, 89.92, 2.48, 0.985, 80, 56.17, 4.14, 0.000, 88, 30.34, 6.07, 0.000, 94, 11.92, 9.12, 0.000, 98, 1.34, 13.82, 0.000, 100, -3.19, 17.29, 0.003, 76.61
4H505-1020, 4, H, 50, 5, -10, 20, 0, 92.79, 4.63, 0.142, 66, 69.11, 2.21, 0.000, 80, 35.30, 3.57, 0.000, 88, 12.37, 5.09, 0.000, 94, -0.81, 5.58, 0.000, 98, -5.91, 6.90, 0.000, 100, -7.00, 8.49, 0.000, 58.18
4H507.5-1020, 4, H, 50, 7.5, -10, 20, 0, 91.92, 5.50, 0.164, 66, 69.26, 2.75, 0.000, 80, 35.34, 3.85, 0.000, 88, 12.53, 5.39, 0.000, 94, -0.32, 5.68, 0.000, 98, -5.05, 7.10, 0.000, 100, -5.90, 9.02, 0.000, 56.74
