8L1005-105, 8, L, 100, 5, -10, 5, 0, 94.02, 2.56, 0.003, 5, 79.36, 1.67, 0.000, 11, 65.22, 1.56, 0.000, 16, 55.26, 1.45, 0.000, 23, 42.41, 1.40, 0.000, 30, 30.45, 1.29, 0.000, 37, 19.83, 1.27, 0.000, 46, 9.09, 1.16, 0.000, 56, 2.81, 1.11, 0.000, 70, 1.25, 1.09, 0.000, 99, 1.10, 3.12, 1.000, 582.50
8L1007.5-105, 8, L, 100, 7.5, -10, 5, 0, 93.40, 2.98, 0.004, 5, 79.45, 1.78, 0.000, 11, 65.43, 1.66, 0.000, 16, 55.28, 1.53, 0.000, 23, 42.25, 1.49, 0.000, 30, 30.36, 1.37, 0.000, 37, 20.01, 1.37, 0.000, 46, 9.71, 1.25, 0.000, 56, 3.53, 1.20, 0.000, 70, 1.60, 1.20, 0.000, 99, 2.00, 4.11, 0.996, 522.62
8L10010-105, 8, L, 100, 10, -10, 5, 0, 92.47, 3.48, 0.007, 5, 79.43, 1.93, 0.000, 11, 65.64, 1.79, 0.000, 16, 55.33, 1.63, 0.000, 23, 42.13, 1.60, 0.000, 30, 30.32, 1.46, 0.000, 37, 20.26, 1.49, 0.000, 46, 10.44, 1.35, 0.000, 56, 4.40, 1.31, 0.000, 70, 2.12, 1.32, 0.000, 99, 2.78, 5.10, 0.994, 606.51
8L100505, 8, L, 100, 5, 0, 5, 0, 101.80, 2.57, 0.853, 5, 90.48, 1.60, 1.000, 11, 76.42, 1.53, 0.001, 16, 65.29, 1.46, 0.000, 23, 52.12, 1.47, 0.000, 30, 41.35, 1.44, 0.000, 37, 31.36, 1.49, 0.000, 46, 19.15, 1.48, 0.000, 56, 9.64, 1.54, 0.000, 70, 4.38, 1.67, 0.000, 99, 3.30, 4.46, 0.952, 607.00
8L1007.505, 8, L, 100, 7.5, 0, 5, 0, 100.33, 3.10, 0.997, 5, 89.98, 1.74, 0.994, 11, 76.45, 1.65, 0.008, 16, 65.42, 1.55, 0.000, 23, 52.14, 1.57, 0.000, 30, 41.22, 1.51, 0.000, 37, 31.25, 1.58, 0.000, 46, 19.37, 1.54, 0.000, 56, 10.25, 1.59, 0.000, 70, 5.21, 1.71, 0.000, 99, 4.94, 5.84, 0.894, 534.59
8L1001005, 8, L, 100, 10, 0, 5, 0, 98.85, 3.67, 0.965, 5, 89.38, 1.92, 0.906, 11, 76.39, 1.80, 0.049, 16, 65.51, 1.66, 0.000, 23, 52.14, 1.69, 0.000, 30, 41.06, 1.60, 0.000, 37, 31.11, 1.68, 0.000, 46, 19.65, 1.61, 0.000, 56, 11.01, 1.65, 0.000, 70, 6.18, 1.77, 0.000, 99, 6.61, 7.22, 0.819, 519.90
8L1005105, 8, L, 100, 5, 10, 5, 0, 100.15, 2.53, 1.000, 5, 98.22, 1.46, 0.000, 11, 87.72, 1.42, 0.000, 16, 76.17, 1.38, 0.000, 23, 62.02, 1.45, 0.004, 30, 51.37, 1.47, 0.066, 37, 42.04, 1.58, 0.255, 46, 30.51, 1.66, 0.998, 56, 20.35, 1.81, 1.000, 70, 12.82, 2.05, 0.013, 99, 11.76, 6.20, 0.040, 569.34
8L1007.5105, 8, L, 100, 7.5, 10, 5, 0, 100.12, 3.14, 1.000, 5, 97.56, 1.64, 0.000, 11, 87.23, 1.58, 0.000, 16, 76.11, 1.49, 0.000, 23, 62.23, 1.56, 0.007, 30, 51.43, 1.54, 0.145, 37, 41.89, 1.67, 0.511, 46, 30.37, 1.71, 0.995, 56, 20.49, 1.84, 1.000, 70, 13.37, 2.07, 0.003, 99, 13.00, 7.60, 0.131, 533.92
8L10010105, 8, L, 100, 10, 10, 5, 0, 99.77, 3.77, 1.000, 5, 96.67, 1.86, 0.000, 11, 86.63, 1.75, 0.000, 16, 76.02, 1.61, 0.000, 23, 62.43, 1.69, 0.036, 30, 51.41, 1.64, 0.263, 37, 41.67, 1.78, 0.708, 46, 30.29, 1.77, 0.988, 56, 20.76, 1.88, 0.991, 70, 14.01, 2.10, 0.000, 99, 13.94, 9.02, 0.193, 576.02
8L1005-1010, 8, L, 100, 5, -10, 10, 0, 93.40, 3.42, 0.018, 5, 79.16, 2.04, 0.000, 11, 65.22, 1.86, 0.000, 16, 55.27, 1.66, 0.000, 23, 42.37, 1.56, 0.000, 30, 30.41, 1.35, 0.000, 37, 19.87, 1.34, 0.000, 46, 9.29, 1.16, 0.000, 56, 2.80, 1.20, 0.000, 70, 1.24, 1.27, 0.000, 99, 0.37, 3.34, 1.000, 3722.44
8L1007.5-1010, 8, L, 100, 7.5, -10, 10, 0, 92.98, 3.86, 0.047, 5, 79.37, 2.04, 0.000, 11, 65.48, 1.92, 0.000, 16, 55.32, 1.72, 0.000, 23, 42.22, 1.71, 0.000, 30, 30.32, 1.52, 0.000, 37, 20.02, 1.59, 0.000, 46, 9.84, 1.39, 0.000, 56, 3.51, 1.42, 0.000, 70, 1.60, 1.42, 0.000, 99, 2.24, 4.64, 0.994, 1116.02
8L10010-1010, 8, L, 100, 10, -10, 10, 0, 92.10, 4.79, 0.097, 5, 79.31, 2.54, 0.000, 11, 65.66, 2.34, 0.000, 16, 55.37, 2.06, 0.000, 23, 42.12, 2.01, 0.000, 30, 30.28, 1.74, 0.000, 37, 20.25, 1.81, 0.000, 46, 10.56, 1.54, 0.000, 56, 4.44, 1.64, 0.000, 70, 2.13, 1.76, 0.000, 99, 2.54, 5.69, 0.992, 1873.48
8L1005010, 8, L, 100, 5, 0, 10, 0, 101.59, 3.36, 0.963, 5, 90.40, 1.88, 0.996, 11, 76.41, 1.81, 0.032, 16, 65.29, 1.68, 0.000, 23, 52.07, 1.71, 0.000, 30, 41.30, 1.62, 0.000, 37, 31.45, 1.72, 0.000, 46, 19.34, 1.67, 0.000, 56, 9.61, 1.79, 0.000, 70, 4.43, 1.96, 0.000, 99, 3.68, 5.13, 0.943, 2722.27
8L1007.5010, 8, L, 100, 7.5, 0, 10, 0, 100.00, 4.38, 0.994, 5, 89.76, 2.40, 0.986, 11, 76.37, 2.18, 0.154, 16, 65.42, 1.91, 0.000, 23, 52.13, 1.84, 0.000, 30, 41.16, 1.60, 0.000, 37, 31.29, 1.68, 0.000, 46, 19.52, 1.52, 0.000, 56, 10.22, 1.70, 0.000, 70, 5.24, 2.03, 0.000, 99, 3.65, 6.09, 0.962, 3527.42
8L10010010, 8, L, 100, 10, 0, 10, 0, 98.65, 4.84, 0.968, 5, 89.29, 2.31, 0.907, 11, 76.38, 2.19, 0.205, 16, 65.51, 1.95, 0.000, 23, 52.11, 2.03, 0.000, 30, 41.01, 1.83, 0.000, 37, 31.18, 2.01, 0.000, 46, 19.83, 1.82, 0.000, 56, 11.03, 1.95, 0.000, 70, 6.20, 2.08, 0.013, 99, 7.32, 8.12, 0.795, 831.96
