3H1005-105, 3, H, 100, 5, -10, 5, 0, 93.58, 2.01, 0.000, 8, 83.24, 1.12, 0.000, 17, 71.51, 1.34, 0.000, 25, 61.07, 1.73, 0.000, 33, 50.68, 2.10, 0.000, 42, 39.14, 2.56, 0.000, 50, 29.17, 2.77, 0.000, 58, 20.20, 2.81, 0.000, 67, 12.41, 2.56, 0.000, 75, 7.81, 2.10, 0.390, 84, 4.63, 1.67, 0.000, 4608.85
3H1007.5-105, 3, H, 100, 7.5, -10, 5, 0, 92.96, 2.53, 0.000, 8, 83.09, 1.37, 0.000, 17, 71.54, 1.48, 0.000, 25, 61.10, 1.86, 0.000, 33, 50.67, 2.17, 0.000, 42, 39.12, 2.62, 0.000, 50, 29.25, 2.79, 0.000, 58, 20.43, 2.80, 0.000, 67, 12.75, 2.57, 0.000, 75, 8.16, 2.11, 0.829, 84, 4.93, 1.70, 0.000, 3504.92
3H10010-105, 3, H, 100, 10, -10, 5, 0, 91.91, 3.07, 0.000, 8, 82.83, 1.63, 0.000, 17, 71.55, 1.64, 0.000, 25, 61.10, 2.04, 0.000, 33, 50.66, 2.28, 0.000, 42, 39.17, 2.70, 0.000, 50, 29.44, 2.83, 0.000, 58, 20.80, 2.80, 0.000, 67, 13.24, 2.58, 0.000, 75, 8.66, 2.12, 0.989, 84, 5.37, 1.72, 0.000, 3465.74
3H100505, 3, H, 100, 5, 0, 5, 0, 99.35, 0.82, 0.796, 8, 93.46, 0.99, 0.000, 17, 82.62, 1.33, 0.000, 25, 71.80, 1.79, 0.435, 33, 61.42, 2.09, 1.000, 42, 49.98, 2.50, 1.000, 50, 39.74, 2.86, 1.000, 58, 29.95, 3.13, 1.000, 67, 20.45, 3.11, 1.000, 75, 13.85, 2.78, 0.000, 84, 8.52, 2.39, 0.000, 4604.55
3H1007.505, 3, H, 100, 7.5, 0, 5, 0, 98.20, 1.45, 0.369, 8, 92.72, 1.16, 0.011, 17, 82.39, 1.41, 0.001, 25, 71.83, 1.91, 0.517, 33, 61.44, 2.17, 0.995, 42, 49.92, 2.59, 1.000, 50, 39.73, 2.90, 1.000, 58, 30.09, 3.14, 1.000, 67, 20.78, 3.10, 1.000, 75, 14.32, 2.74, 0.000, 84, 9.11, 2.36, 0.000, 4599.95
3H1001005, 3, H, 100, 10, 0, 5, 0, 97.08, 2.00, 0.184, 8, 91.80, 1.36, 0.466, 17, 82.01, 1.52, 0.052, 25, 71.82, 2.04, 0.584, 33, 61.51, 2.26, 0.971, 42, 49.94, 2.70, 1.000, 50, 39.77, 2.96, 1.000, 58, 30.24, 3.14, 1.000, 67, 21.14, 3.09, 0.998, 75, 14.89, 2.72, 0.000, 84, 9.88, 2.36, 0.000, 3501.42
3H1005105, 3, H, 100, 5, 10, 5, 0, 98.01, 0.67, 0.000, 8, 98.91, 0.55, 0.000, 17, 92.22, 1.06, 0.000, 25, 82.81, 1.76, 0.000, 33, 72.51, 2.11, 0.000, 42, 60.62, 2.50, 0.000, 50, 50.28, 2.87, 0.000, 58, 40.49, 3.23, 0.000, 67, 30.51, 3.32, 0.000, 75, 22.92, 3.10, 0.000, 84, 16.38, 2.80, 0.000, 4588.20
3H1007.5105, 3, H, 100, 7.5, 10, 5, 0, 98.30, 0.87, 0.016, 8, 98.14, 0.73, 0.000, 17, 91.54, 1.13, 0.000, 25, 82.54, 1.82, 0.000, 33, 72.45, 2.14, 0.000, 42, 60.65, 2.59, 0.000, 50, 50.31, 2.94, 0.000, 58, 40.53, 3.26, 0.000, 67, 30.63, 3.33, 0.000, 75, 23.18, 3.09, 0.000, 84, 16.81, 2.80, 0.000, 4608.25
3H10010105, 3, H, 100, 10, 10, 5, 0, 98.33, 1.16, 0.190, 8, 97.22, 0.91, 0.000, 17, 90.73, 1.21, 0.000, 25, 82.14, 1.91, 0.000, 33, 72.33, 2.19, 0.000, 42, 60.65, 2.69, 0.000, 50, 50.34, 3.00, 0.000, 58, 40.59, 3.30, 0.000, 67, 30.80, 3.35, 0.000, 75, 23.55, 3.07, 0.000, 84, 17.40, 2.79, 0.000, 4540.17
3H1005-1010, 3, H, 100, 5, -10, 10, 0, 93.71, 2.69, 0.002, 8, 83.10, 1.37, 0.000, 17, 71.43, 1.47, 0.000, 25, 61.06, 1.86, 0.000, 33, 50.62, 2.19, 0.000, 42, 39.04, 2.64, 0.000, 50, 29.17, 2.83, 0.000, 58, 20.31, 2.82, 0.000, 67, 12.48, 2.62, 0.000, 75, 7.83, 2.14, 0.501, 84, 4.65, 1.66, 0.000, 1043.03
