2L255-105, 2, L, 25, 5, -10, 5, 0, 93.14, 4.40, 0.156, 13, 77.47, 1.84, 0.000, 25, 64.57, 1.88, 0.000, 38, 51.60, 2.12, 0.000, 50, 40.72, 2.32, 0.000, 63, 26.20, 2.52, 0.000, 75, 12.57, 2.82, 0.000, 88, 2.21, 2.98, 0.000, 100, 0.59, 5.57, 0.002, 290.02
2L257.5-105, 2, L, 25, 7.5, -10, 5, 0, 92.42, 5.81, 0.280, 13, 77.65, 2.27, 0.000, 25, 64.61, 2.23, 0.000, 38, 51.56, 2.43, 0.000, 50, 40.58, 2.60, 0.000, 63, 26.08, 2.71, 0.000, 75, 12.98, 2.99, 0.000, 88, 3.04, 3.60, 0.000, 100, 0.10, 6.88, 0.032, 335.26
2L2510-105, 2, L, 25, 10, -10, 5, 0, 90.88, 7.29, 0.319, 13, 77.69, 2.74, 0.000, 25, 64.72, 2.62, 0.000, 38, 51.62, 2.80, 0.000, 50, 40.43, 2.93, 0.000, 63, 25.98, 2.95, 0.000, 75, 13.47, 3.21, 0.000, 88, 3.94, 4.27, 0.000, 100, -0.43, 8.22, 0.178, 394.38
2L25505, 2, L, 25, 5, 0, 5, 0, 99.66, 4.32, 0.998, 13, 89.35, 1.79, 0.964, 25, 75.03, 1.85, 0.000, 38, 61.65, 2.12, 0.000, 50, 50.48, 2.37, 0.000, 63, 37.39, 2.62, 0.000, 75, 24.03, 2.96, 0.000, 88, 9.33, 3.90, 0.000, 100, -2.85, 3.84, 0.000, 289.84
2L257.505, 2, L, 25, 7.5, 0, 5, 0, 98.45, 5.74, 0.983, 13, 88.86, 2.19, 0.922, 25, 75.28, 2.19, 0.003, 38, 61.63, 2.44, 0.000, 50, 50.50, 2.65, 0.000, 63, 37.18, 2.83, 0.000, 75, 24.00, 3.18, 0.000, 88, 10.00, 4.45, 0.000, 100, -1.80, 5.98, 0.044, 356.65
2L251005, 2, L, 25, 10, 0, 5, 0, 97.33, 7.19, 0.965, 13, 88.26, 2.65, 0.878, 25, 75.42, 2.57, 0.044, 38, 61.64, 2.80, 0.000, 50, 50.52, 2.98, 0.000, 63, 37.03, 3.07, 0.000, 75, 24.03, 3.40, 0.000, 88, 10.72, 5.04, 0.000, 100, -0.54, 8.20, 0.248, 433.91
2L255105, 2, L, 25, 5, 10, 5, 0, 99.10, 4.07, 1.000, 13, 98.07, 1.62, 0.000, 25, 87.02, 1.71, 0.000, 38, 71.66, 2.00, 0.525, 50, 60.59, 2.26, 0.996, 63, 47.40, 2.52, 0.639, 75, 35.25, 2.88, 0.000, 88, 20.85, 3.78, 0.000, 100, 1.45, 5.72, 0.049, 520.32
2L257.5105, 2, L, 25, 7.5, 10, 5, 0, 99.47, 5.43, 1.000, 13, 97.01, 2.00, 0.000, 25, 86.58, 2.03, 0.000, 38, 71.91, 2.30, 0.541, 50, 60.58, 2.54, 0.985, 63, 47.41, 2.76, 0.706, 75, 35.10, 3.12, 0.018, 88, 20.70, 4.35, 0.005, 100, 2.93, 7.95, 0.245, 567.62
2L2510105, 2, L, 25, 10, 10, 5, 0, 99.34, 6.83, 1.000, 13, 95.89, 2.44, 0.000, 25, 86.04, 2.39, 0.001, 38, 72.15, 2.65, 0.553, 50, 60.62, 2.86, 0.978, 63, 47.36, 3.03, 0.718, 75, 34.95, 3.41, 0.065, 88, 20.70, 4.99, 0.023, 100, 4.35, 10.20, 0.486, 604.65
2L255-1010, 2, L, 25, 5, -10, 10, 0, 93.56, 5.41, 0.360, 13, 77.49, 2.44, 0.000, 25, 64.70, 2.31, 0.000, 38, 51.72, 2.45, 0.000, 50, 40.71, 2.59, 0.000, 63, 25.99, 2.70, 0.000, 75, 12.44, 3.07, 0.000, 88, 2.47, 3.37, 0.000, 100, 0.86, 6.59, 0.007, 595.10
2L257.5-1010, 2, L, 25, 7.5, -10, 10, 0, 92.75, 7.59, 0.545, 13, 77.58, 3.47, 0.000, 25, 64.72, 3.03, 0.000, 38, 51.73, 2.97, 0.000, 50, 40.57, 3.00, 0.000, 63, 25.94, 3.06, 0.000, 75, 12.76, 3.59, 0.000, 88, 3.00, 4.16, 0.000, 100, 0.65, 8.62, 0.252, 700.68
2L2510-1010, 2, L, 25, 10, -10, 10, 0, 92.00, 9.71, 0.656, 13, 77.74, 4.50, 0.000, 25, 64.90, 3.78, 0.000, 38, 51.65, 3.53, 0.000, 50, 40.44, 3.44, 0.000, 63, 25.93, 3.43, 0.000, 75, 13.28, 4.08, 0.000, 88, 4.01, 5.17, 0.000, 100, 0.61, 10.71, 0.580, 915.03
2L255010, 2, L, 25, 5, 0, 10, 0, 99.83, 5.24, 0.998, 13, 89.36, 2.30, 0.971, 25, 75.10, 2.23, 0.003, 38, 61.72, 2.45, 0.000, 50, 50.43, 2.64, 0.000, 63, 37.24, 2.82, 0.000, 75, 23.98, 3.23, 0.000, 88, 9.75, 4.41, 0.000, 100, -1.29, 5.46, 0.010, 559.85
2L257.5010, 2, L, 25, 7.5, 0, 10, 0, 98.78, 7.34, 0.995, 13, 88.89, 3.28, 0.951, 25, 75.34, 2.93, 0.098, 38, 61.71, 2.97, 0.000, 50, 50.48, 3.09, 0.000, 63, 37.18, 3.23, 0.000, 75, 23.89, 3.78, 0.000, 88, 10.09, 5.50, 0.000, 100, -0.06, 8.14, 0.237, 646.22
