4L505-105, 4, L, 50, 5, -10, 5, 0, 92.87, 2.49, 0.000, 66, 82.08, 1.01, 0.000, 80, 73.17, 1.18, 0.000, 88, 60.42, 1.27, 0.000, 94, 46.76, 1.63, 0.000, 98, 36.68, 2.03, 0.000, 100, 31.56, 2.20, 0.000, 132.11
4L507.5-105, 4, L, 50, 7.5, -10, 5, 0, 92.16, 3.04, 0.000, 66, 82.04, 1.31, 0.000, 80, 73.20, 1.44, 0.000, 88, 60.47, 1.53, 0.000, 94, 46.81, 1.81, 0.000, 98, 36.74, 2.21, 0.000, 100, 31.63, 2.40, 0.000, 129.86
4L5010-105, 4, L, 50, 10, -10, 5, 0, 91.11, 3.67, 0.000, 66, 81.87, 1.60, 0.000, 80, 73.15, 1.74, 0.000, 88, 60.48, 1.83, 0.000, 94, 46.89, 2.06, 0.000, 98, 36.87, 2.47, 0.000, 100, 31.79, 2.68, 0.000, 130.78
4L50505, 4, L, 50, 5, 0, 5, 0, 98.42, 0.66, 0.000, 66, 92.78, 0.88, 0.000, 80, 84.22, 1.21, 0.000, 88, 71.49, 1.27, 0.152, 94, 57.60, 1.73, 0.523, 98, 47.05, 2.20, 0.017, 100, 41.55, 2.40, 0.012, 130.61
4L507.505, 4, L, 50, 7.5, 0, 5, 0, 97.62, 1.40, 0.010, 66, 91.96, 1.07, 0.043, 80, 84.14, 1.45, 0.000, 88, 71.60, 1.52, 0.296, 94, 57.70, 1.91, 0.657, 98, 47.13, 2.39, 0.129, 100, 41.64, 2.61, 0.108, 130.38
4L501005, 4, L, 50, 10, 0, 5, 0, 96.70, 2.03, 0.028, 66, 91.05, 1.27, 0.583, 80, 83.90, 1.71, 0.000, 88, 71.58, 1.79, 0.474, 94, 57.72, 2.14, 0.741, 98, 47.18, 2.64, 0.271, 100, 41.70, 2.88, 0.251, 131.79
4L505105, 4, L, 50, 5, 10, 5, 0, 98.78, 0.15, 0.000, 66, 98.36, 0.36, 0.000, 80, 94.50, 1.09, 0.000, 88, 82.97, 1.22, 0.000, 94, 68.91, 1.74, 0.000, 98, 57.85, 2.24, 0.000, 100, 52.01, 2.44, 0.000, 131.31
4L507.5105, 4, L, 50, 7.5, 10, 5, 0, 98.67, 0.29, 0.000, 66, 97.53, 0.55, 0.000, 80, 93.81, 1.27, 0.000, 88, 82.58, 1.40, 0.000, 94, 68.80, 1.93, 0.000, 98, 57.93, 2.47, 0.000, 100, 52.18, 2.69, 0.000, 131.11
4L5010105, 4, L, 50, 10, 10, 5, 0, 98.39, 0.70, 0.000, 66, 96.56, 0.75, 0.000, 80, 93.06, 1.48, 0.000, 88, 82.15, 1.60, 0.000, 94, 68.64, 2.18, 0.000, 98, 57.97, 2.78, 0.000, 100, 52.31, 3.04, 0.000, 130.44
4L505-1010, 4, L, 50, 5, -10, 10, 0, 93.04, 3.28, 0.004, 66, 81.96, 1.38, 0.000, 80, 73.46, 1.44, 0.000, 88, 61.05, 1.58, 0.000, 94, 47.21, 1.71, 0.000, 98, 36.91, 2.03, 0.000, 100, 31.68, 2.21, 0.000, 81.51
4L507.5-1010, 4, L, 50, 7.5, -10, 10, 0, 92.28, 3.96, 0.012, 66, 81.89, 1.84, 0.000, 80, 73.42, 1.85, 0.000, 88, 61.05, 2.00, 0.000, 94, 47.27, 2.06, 0.000, 98, 37.02, 2.38, 0.000, 100, 31.81, 2.58, 0.000, 81.06
4L5010-1010, 4, L, 50, 10, -10, 10, 0, 91.20, 4.74, 0.014, 66, 81.75, 2.26, 0.000, 80, 73.38, 2.28, 0.000, 88, 61.02, 2.45, 0.000, 94, 47.27, 2.44, 0.000, 98, 37.05, 2.77, 0.000, 100, 31.87, 3.01, 0.000, 81.18
4L505010, 4, L, 50, 5, 0, 10, 0, 98.41, 0.82, 0.006, 66, 92.57, 1.23, 0.013, 80, 84.60, 1.48, 0.000, 88, 72.16, 1.59, 0.091, 94, 57.99, 1.82, 0.789, 98, 47.17, 2.25, 0.068, 100, 41.55, 2.48, 0.045, 81.01
4L507.5010, 4, L, 50, 7.5, 0, 10, 0, 97.61, 1.77, 0.089, 66, 91.75, 1.51, 0.359, 80, 84.46, 1.85, 0.000, 88, 72.23, 1.98, 0.293, 94, 58.08, 2.12, 0.841, 98, 47.25, 2.56, 0.261, 100, 41.63, 2.81, 0.210, 81.11
4L5010010, 4, L, 50, 10, 0, 10, 0, 96.75, 2.52, 0.185, 66, 90.76, 1.82, 0.866, 80, 84.12, 2.22, 0.021, 88, 72.17, 2.40, 0.492, 94, 58.15, 2.51, 0.876, 98, 47.39, 2.96, 0.488, 100, 41.81, 3.24, 0.424, 80.97
