1H505-105, 1, H, 50, 5, -10, 5, 0, 93.22, 2.99, 0.007, 25, 78.53, 1.19, 0.000, 50, 65.17, 1.60, 0.000, 75, 52.44, 2.10, 0.000, 100, 41.32, 8.60, 0.004, 356.74
1H507.5-105, 1, H, 50, 7.5, -10, 5, 0, 92.29, 4.04, 0.032, 25, 78.73, 1.47, 0.000, 50, 65.27, 1.82, 0.000, 75, 52.43, 2.27, 0.000, 100, 40.60, 11.45, 0.066, 476.19
1H5010-105, 1, H, 50, 10, -10, 5, 0, 91.25, 5.10, 0.061, 25, 78.79, 1.76, 0.000, 50, 65.38, 2.08, 0.000, 75, 52.42, 2.48, 0.000, 100, 40.68, 14.28, 0.244, 636.74
1H50505, 1, H, 50, 5, 0, 5, 0, 99.57, 2.89, 0.997, 25, 90.50, 1.15, 0.918, 50, 75.65, 1.62, 0.000, 75, 62.49, 2.16, 0.000, 100, 51.34, 8.45, 0.479, 951.32
1H507.505, 1, H, 50, 7.5, 0, 5, 0, 98.68, 3.86, 0.983, 25, 89.91, 1.39, 0.974, 50, 75.86, 1.82, 0.000, 75, 62.53, 2.33, 0.000, 100, 50.97, 11.09, 0.642, 1000.91
1H501005, 1, H, 50, 10, 0, 5, 0, 97.55, 4.81, 0.928, 25, 89.16, 1.65, 0.848, 50, 75.91, 2.03, 0.006, 75, 62.65, 2.50, 0.000, 100, 51.11, 13.68, 0.758, 1119.71
1H505105, 1, H, 50, 5, 10, 5, 0, 99.99, 2.57, 1.000, 25, 98.70, 0.92, 0.000, 50, 87.20, 1.43, 0.000, 75, 72.88, 2.08, 0.064, 100, 61.92, 7.69, 0.923, 2008.75
1H507.5105, 1, H, 50, 7.5, 10, 5, 0, 99.83, 3.39, 1.000, 25, 97.59, 1.16, 0.000, 50, 86.97, 1.62, 0.000, 75, 72.95, 2.24, 0.162, 100, 61.84, 9.91, 0.908, 1782.89
1H5010105, 1, H, 50, 10, 10, 5, 0, 99.54, 4.25, 1.000, 25, 96.40, 1.41, 0.000, 50, 86.41, 1.84, 0.000, 75, 73.04, 2.44, 0.270, 100, 61.83, 12.25, 0.908, 1440.01
1H505-1010, 1, H, 50, 5, -10, 10, 0, 93.09, 3.77, 0.062, 25, 78.55, 1.49, 0.000, 50, 65.19, 1.82, 0.000, 75, 52.39, 2.27, 0.000, 100, 40.90, 9.96, 0.017, 482.90
1H507.5-1010, 1, H, 50, 7.5, -10, 10, 0, 92.42, 5.28, 0.175, 25, 78.76, 1.98, 0.000, 50, 65.29, 2.18, 0.000, 75, 52.35, 2.66, 0.000, 100, 40.95, 13.41, 0.175, 819.49
1H5010-1010, 1, H, 50, 10, -10, 10, 0, 91.21, 7.22, 0.316, 25, 78.76, 2.75, 0.000, 50, 65.38, 2.43, 0.000, 75, 52.39, 2.86, 0.000, 100, 40.71, 17.04, 0.411, 1560.02
1H505010, 1, H, 50, 5, 0, 10, 0, 99.61, 3.61, 0.998, 25, 90.48, 1.43, 0.912, 50, 75.72, 1.82, 0.000, 75, 62.41, 2.33, 0.000, 100, 51.12, 9.79, 0.571, 1130.05
1H507.5010, 1, H, 50, 7.5, 0, 10, 0, 98.68, 5.06, 0.991, 25, 89.94, 1.88, 0.973, 50, 75.81, 2.15, 0.015, 75, 62.44, 2.74, 0.000, 100, 51.27, 13.10, 0.742, 1242.12
1H5010010, 1, H, 50, 10, 0, 10, 0, 97.43, 7.02, 0.977, 25, 89.16, 2.66, 0.953, 50, 75.99, 2.36, 0.076, 75, 62.47, 2.88, 0.002, 100, 50.97, 16.47, 0.825, 1598.27
1H5051010, 1, H, 50, 5, 10, 10, 0, 99.98, 3.13, 1.000, 25, 98.70, 1.19, 0.000, 50, 87.24, 1.67, 0.000, 75, 72.80, 2.33, 0.274, 100, 61.70, 8.79, 0.922, 1603.75
1H507.51010, 1, H, 50, 7.5, 10, 10, 0, 99.84, 4.27, 1.000, 25, 97.58, 1.56, 0.000, 50, 86.93, 1.92, 0.000, 75, 72.92, 2.50, 0.347, 100, 61.58, 11.47, 0.910, 1640.58
1H50101010, 1, H, 50, 10, 10, 10, 0, 99.50, 6.25, 1.000, 25, 96.41, 2.38, 0.000, 50, 86.49, 2.11, 0.000, 75, 72.98, 2.52, 0.374, 100, 61.43, 14.68, 0.913, 1617.25
1H505-1020, 1, H, 50, 5, -10, 20, 0, 92.92, 4.49, 0.151, 25, 78.55, 1.98, 0.000, 50, 65.11, 2.15, 0.000, 75, 52.19, 2.63, 0.000, 100, 41.13, 11.25, 0.066, 421.29
1H507.5-1020, 1, H, 50, 7.5, -10, 20, 0, 92.14, 6.04, 0.270, 25, 78.64, 2.60, 0.000, 50, 65.20, 2.67, 0.000, 75, 52.19, 3.13, 0.000, 100, 40.60, 14.76, 0.262, 497.97
1H5010-1020, 1, H, 50, 10, -10, 20, 0, 91.12, 7.60, 0.378, 25, 78.77, 3.24, 0.000, 50, 65.27, 3.24, 0.000, 75, 52.24, 3.67, 0.000, 100, 40.30, 18.29, 0.434, 636.35
1H505020, 1, H, 50, 5, 0, 20, 0, 99.45, 4.26, 1.000, 25, 90.47, 1.90, 0.923, 50, 75.62, 2.15, 0.005, 75, 62.28, 2.67, 0.000, 100, 51.02, 11.04, 0.635, 1046.10
1H507.5020, 1, H, 50, 7.5, 0, 20, 0, 98.59, 5.68, 0.991, 25, 89.94, 2.45, 0.966, 50, 75.77, 2.60, 0.081, 75, 62.30, 3.09, 0.000, 100, 51.30, 14.28, 0.788, 1065.21
1H5010020, 1, H, 50, 10, 0, 20, 0, 97.41, 7.03, 0.971, 25, 89.12, 3.01, 0.932, 50, 75.92, 3.10, 0.264, 75, 62.34, 3.61, 0.005, 100, 50.74, 17.48, 0.833, 993.94
1H5051020, 1, H, 50, 5, 10, 20, 0, 99.78, 3.58, 1.000, 25, 98.64, 1.60, 0.000, 50, 87.14, 1.97, 0.000, 75, 72.69, 2.65, 0.530, 100, 61.99, 9.95, 0.917, 1315.64
1H507.51020, 1, H, 50, 7.5, 10, 20, 0, 99.67, 4.75, 1.000, 25, 97.60, 2.09, 0.000, 50, 86.83, 2.34, 0.000, 75, 72.74, 2.97, 0.599, 100, 61.90, 12.77, 0.917, 1280.96
1H50101020, 1, H, 50, 10, 10, 20, 0, 99.35, 6.11, 0.999, 25, 96.34, 2.59, 0.003, 50, 86.35, 2.77, 0.009, 75, 72.85, 3.39, 0.661, 100, 61.31, 15.74, 0.924, 1175.01
