9H1005-105, 9, H, 100, 5, -10, 5, 0, 92.23, 3.08, 0.000, 3, 78.24, 2.45, 0.000, 6, 66.61, 2.42, 0.000, 10, 54.21, 2.42, 0.000, 14, 44.68, 2.39, 0.000, 20, 34.15, 2.47, 0.000, 29, 23.98, 2.52, 0.000, 43, 16.53, 2.68, 0.000, 100, 11.34, 8.86, 0.470, 609.53
9H1007.5-105, 9, H, 100, 7.5, -10, 5, 0, 91.96, 3.50, 0.000, 3, 78.21, 2.58, 0.000, 6, 66.68, 2.52, 0.000, 10, 54.28, 2.50, 0.000, 14, 44.68, 2.44, 0.000, 20, 34.10, 2.52, 0.000, 29, 24.08, 2.54, 0.000, 43, 16.86, 2.68, 0.000, 100, 11.66, 10.21, 0.637, 663.02
9H10010-105, 9, H, 100, 10, -10, 5, 0, 91.40, 3.98, 0.001, 3, 78.01, 2.72, 0.000, 6, 66.67, 2.64, 0.000, 10, 54.34, 2.60, 0.000, 14, 44.70, 2.50, 0.000, 20, 34.09, 2.60, 0.000, 29, 24.30, 2.57, 0.000, 43, 17.33, 2.68, 0.000, 100, 12.13, 11.68, 0.766, 571.21
9H100505, 9, H, 100, 5, 0, 5, 0, 101.24, 3.02, 0.994, 3, 88.31, 2.38, 1.000, 6, 77.21, 2.38, 0.363, 10, 64.94, 2.41, 0.000, 14, 55.18, 2.42, 0.000, 20, 44.34, 2.55, 0.000, 29, 34.24, 2.69, 0.000, 43, 26.18, 2.97, 0.005, 100, 19.49, 9.57, 0.978, 585.13
9H1007.505, 9, H, 100, 7.5, 0, 5, 0, 100.10, 3.51, 0.999, 3, 87.81, 2.53, 0.982, 6, 77.09, 2.50, 0.405, 10, 65.02, 2.51, 0.004, 14, 55.24, 2.48, 0.000, 20, 44.30, 2.62, 0.000, 29, 34.23, 2.72, 0.000, 43, 26.35, 2.98, 0.055, 100, 19.85, 11.62, 0.951, 649.39
9H1001005, 9, H, 100, 10, 0, 5, 0, 98.90, 4.06, 0.987, 3, 87.28, 2.72, 0.896, 6, 76.94, 2.65, 0.402, 10, 65.08, 2.63, 0.023, 14, 55.30, 2.56, 0.000, 20, 44.27, 2.71, 0.000, 29, 34.25, 2.75, 0.000, 43, 26.55, 2.98, 0.175, 100, 20.16, 13.63, 0.964, 585.06
9H1005105, 9, H, 100, 5, 10, 5, 0, 102.63, 2.95, 0.743, 3, 95.23, 2.30, 0.000, 6, 87.22, 2.30, 0.000, 10, 76.33, 2.35, 0.000, 14, 66.13, 2.38, 0.000, 20, 54.24, 2.53, 0.000, 29, 44.52, 2.69, 0.000, 43, 36.80, 3.02, 0.000, 100, 29.86, 9.67, 0.559, 588.69
9H1007.5105, 9, H, 100, 7.5, 10, 5, 0, 102.24, 3.45, 0.973, 3, 94.80, 2.45, 0.000, 6, 86.85, 2.42, 0.000, 10, 76.12, 2.45, 0.000, 14, 66.10, 2.43, 0.000, 20, 54.36, 2.60, 0.003, 29, 44.53, 2.72, 0.000, 43, 36.79, 3.04, 0.000, 100, 30.05, 11.88, 0.691, 619.81
9H10010105, 9, H, 100, 10, 10, 5, 0, 101.47, 4.01, 0.998, 3, 94.19, 2.63, 0.000, 6, 86.40, 2.58, 0.000, 10, 75.87, 2.58, 0.000, 14, 66.02, 2.51, 0.000, 20, 54.40, 2.69, 0.018, 29, 44.53, 2.77, 0.000, 43, 36.81, 3.06, 0.000, 100, 29.99, 14.22, 0.757, 592.33
9H1005-1010, 9, H, 100, 5, -10, 10, 0, 91.91, 3.55, 0.001, 3, 78.12, 2.58, 0.000, 6, 66.61, 2.55, 0.000, 10, 54.29, 2.53, 0.000, 14, 44.76, 2.46, 0.000, 20, 34.17, 2.55, 0.000, 29, 23.93, 2.56, 0.000, 43, 16.54, 2.72, 0.000, 100, 10.86, 9.81, 0.551, 516.91
