1L255-105, 1, L, 25, 5, -10, 5, 0, 93.62, 4.29, 0.167, 25, 78.89, 1.46, 0.000, 50, 66.29, 1.59, 0.000, 75, 54.14, 1.73, 0.000, 100, 40.45, 10.17, 0.032, 251.05
1L257.5-105, 1, L, 25, 7.5, -10, 5, 0, 92.58, 5.80, 0.299, 25, 79.05, 1.90, 0.000, 50, 66.38, 2.02, 0.000, 75, 54.24, 2.11, 0.000, 100, 40.09, 13.63, 0.142, 337.70
1L2510-105, 1, L, 25, 10, -10, 5, 0, 91.47, 7.32, 0.364, 25, 79.01, 2.35, 0.000, 50, 66.49, 2.48, 0.000, 75, 54.38, 2.55, 0.000, 100, 39.47, 17.09, 0.354, 436.43
1L25505, 1, L, 25, 5, 0, 5, 0, 99.78, 4.18, 0.998, 25, 90.89, 1.39, 0.787, 50, 76.77, 1.59, 0.008, 75, 64.16, 1.78, 0.000, 100, 50.46, 10.07, 0.525, 482.17
1L257.505, 1, L, 25, 7.5, 0, 5, 0, 98.98, 5.53, 0.992, 25, 90.36, 1.79, 0.944, 50, 77.06, 1.99, 0.155, 75, 64.28, 2.15, 0.000, 100, 50.03, 13.24, 0.672, 549.91
1L251005, 1, L, 25, 10, 0, 5, 0, 97.73, 6.91, 0.962, 25, 89.54, 2.18, 0.940, 50, 77.10, 2.40, 0.341, 75, 64.46, 2.55, 0.005, 100, 50.09, 16.47, 0.759, 612.76
1L255105, 1, L, 25, 5, 10, 5, 0, 99.96, 3.62, 1.000, 25, 99.00, 1.16, 0.000, 50, 88.58, 1.46, 0.000, 75, 74.40, 1.82, 0.000, 100, 61.45, 8.99, 0.909, 844.29
1L257.5105, 1, L, 25, 7.5, 10, 5, 0, 99.83, 4.82, 1.000, 25, 97.84, 1.52, 0.000, 50, 88.32, 1.79, 0.000, 75, 74.66, 2.13, 0.004, 100, 61.15, 11.80, 0.909, 796.12
1L2510105, 1, L, 25, 10, 10, 5, 0, 99.55, 5.99, 1.000, 25, 96.63, 1.87, 0.000, 50, 87.73, 2.14, 0.000, 75, 74.88, 2.44, 0.034, 100, 60.36, 14.58, 0.925, 764.90
1L255-1010, 1, L, 25, 5, -10, 10, 0, 93.57, 6.37, 0.501, 25, 78.87, 2.13, 0.000, 50, 66.26, 2.00, 0.000, 75, 54.14, 2.27, 0.000, 100, 40.55, 12.07, 0.098, 902.51
1L257.5-1010, 1, L, 25, 7.5, -10, 10, 0, 92.75, 8.49, 0.623, 25, 79.02, 2.74, 0.000, 50, 66.41, 2.65, 0.000, 75, 54.11, 2.83, 0.000, 100, 39.95, 16.11, 0.298, 964.58
1L2510-1010, 1, L, 25, 10, -10, 10, 0, 91.68, 10.51, 0.666, 25, 79.11, 3.37, 0.000, 50, 66.54, 3.30, 0.000, 75, 54.20, 3.41, 0.000, 100, 39.55, 19.96, 0.474, 993.28
1L255010, 1, L, 25, 5, 0, 10, 0, 99.62, 6.44, 0.999, 25, 90.93, 2.15, 0.889, 50, 76.85, 1.94, 0.094, 75, 64.14, 2.27, 0.000, 100, 50.73, 12.09, 0.676, 969.11
1L257.5010, 1, L, 25, 7.5, 0, 10, 0, 98.85, 8.37, 0.994, 25, 90.29, 2.67, 0.967, 50, 77.11, 2.53, 0.371, 75, 64.18, 2.72, 0.009, 100, 50.33, 15.68, 0.773, 1008.67
1L2510010, 1, L, 25, 10, 0, 10, 0, 97.70, 10.11, 0.980, 25, 89.55, 3.24, 0.961, 50, 77.23, 3.13, 0.582, 75, 64.37, 3.24, 0.057, 100, 49.94, 19.00, 0.820, 1016.07
1L2551010, 1, L, 25, 5, 10, 10, 0, 100.24, 5.90, 1.000, 25, 99.01, 2.06, 0.000, 50, 88.70, 1.75, 0.000, 75, 74.50, 2.05, 0.006, 100, 61.08, 10.81, 0.949, 944.41
