5M1005-105, 5, M, 100, 5, -10, 5, 0, 91.75, 2.23, 0.000, 22, 75.15, 0.95, 0.000, 31, 61.78, 0.88, 0.000, 38, 44.81, 0.87, 0.000, 44, 27.31, 0.81, 0.000, 50, 12.28, 0.89, 0.000, 54, 5.76, 0.83, 0.000, 59, 1.26, 0.78, 0.000, 63, -0.28, 0.28, 0.000, 67, -0.74, 0.07, 0.000, 71, -0.67, 0.08, 0.000, 2725.50
5M1007.5-105, 5, M, 100, 7.5, -10, 5, 0, 90.93, 2.67, 0.000, 22, 75.34, 1.09, 0.000, 31, 61.74, 1.00, 0.000, 38, 44.79, 0.99, 0.000, 44, 27.47, 0.90, 0.000, 50, 12.59, 1.01, 0.000, 54, 6.08, 0.93, 0.000, 59, 1.50, 0.87, 0.000, 63, -0.13, 0.41, 0.000, 67, -0.66, 0.17, 0.000, 71, -0.61, 0.16, 0.000, 2780.16
5M10010-105, 5, M, 100, 10, -10, 5, 0, 90.12, 3.15, 0.000, 22, 75.54, 1.25, 0.000, 31, 61.70, 1.14, 0.000, 38, 44.75, 1.12, 0.000, 44, 27.69, 1.02, 0.000, 50, 13.04, 1.15, 0.000, 54, 6.56, 1.06, 0.000, 59, 1.92, 0.98, 0.000, 63, 0.20, 0.64, 0.000, 67, -0.40, 0.36, 0.000, 71, -0.38, 0.33, 0.000, 2950.04
5M100505, 5, M, 100, 5, 0, 5, 0, 97.80, 2.23, 0.518, 22, 86.86, 0.95, 0.000, 31, 72.26, 0.92, 0.000, 38, 54.99, 0.92, 0.000, 44, 37.46, 0.88, 0.000, 50, 21.15, 0.98, 0.000, 54, 12.52, 0.94, 0.000, 59, 4.67, 0.91, 0.000, 63, 0.66, 0.82, 0.000, 67, -1.37, 0.00, 0.000, 71, -1.66, 0.00, 0.000, 3063.78
5M1007.505, 5, M, 100, 7.5, 0, 5, 0, 97.32, 2.66, 0.510, 22, 86.53, 1.09, 0.000, 31, 72.31, 1.03, 0.000, 38, 55.09, 1.03, 0.000, 44, 37.57, 0.97, 0.000, 50, 21.34, 1.09, 0.000, 54, 12.88, 1.03, 0.000, 59, 5.27, 0.98, 0.000, 63, 1.44, 1.07, 0.000, 67, -0.48, 0.31, 0.000, 71, -0.77, 0.15, 0.000, 2896.63
5M1001005, 5, M, 100, 10, 0, 5, 0, 96.44, 3.15, 0.353, 22, 86.03, 1.24, 0.000, 31, 72.30, 1.16, 0.000, 38, 55.21, 1.16, 0.000, 44, 37.71, 1.08, 0.000, 50, 21.60, 1.22, 0.000, 54, 13.33, 1.14, 0.000, 59, 6.05, 1.08, 0.000, 63, 2.45, 1.19, 0.000, 67, 0.66, 0.95, 0.000, 71, 0.39, 0.78, 0.000, 2582.16
5M1005105, 5, M, 100, 5, 10, 5, 0, 100.13, 2.31, 1.000, 22, 96.43, 0.96, 0.000, 31, 83.07, 0.94, 0.000, 38, 65.86, 0.97, 0.000, 44, 48.28, 0.94, 0.000, 50, 31.22, 1.06, 0.000, 54, 21.52, 1.03, 0.000, 59, 11.98, 1.02, 0.000, 63, 6.68, 1.10, 0.000, 67, 3.73, 1.15, 0.000, 71, 3.04, 1.14, 0.000, 3010.20
5M1007.5105, 5, M, 100, 7.5, 10, 5, 0, 99.78, 2.76, 1.000, 22, 95.46, 1.09, 0.000, 31, 82.90, 1.05, 0.000, 38, 65.99, 1.07, 0.000, 44, 48.31, 1.03, 0.000, 50, 31.25, 1.17, 0.000, 54, 21.75, 1.13, 0.000, 59, 12.60, 1.10, 0.000, 63, 7.64, 1.20, 0.000, 67, 4.91, 1.26, 0.000, 71, 4.30, 1.23, 0.000, 3164.42
5M10010105, 5, M, 100, 10, 10, 5, 0, 99.34, 3.23, 1.000, 22, 94.41, 1.25, 0.000, 31, 82.63, 1.18, 0.012, 38, 66.05, 1.20, 0.000, 44, 48.34, 1.14, 0.000, 50, 31.33, 1.31, 0.000, 54, 22.06, 1.24, 0.000, 59, 13.33, 1.20, 0.000, 63, 8.69, 1.32, 0.000, 67, 6.19, 1.39, 0.003, 71, 5.65, 1.34, 0.000, 2836.17
5M1005-1010, 5, M, 100, 5, -10, 10, 0, 91.39, 3.74, 0.001, 22, 75.27, 1.33, 0.000, 31, 61.94, 1.11, 0.000, 38, 44.94, 1.06, 0.000, 44, 27.34, 0.95, 0.000, 50, 12.05, 1.13, 0.000, 54, 5.39, 1.14, 0.000, 59, 1.01, 1.06, 0.000, 63, -0.29, 0.50, 0.000, 67, -0.51, 0.47, 0.000, 71, -0.37, 0.57, 0.000, 3216.03
5M1007.5-1010, 5, M, 100, 7.5, -10, 10, 0, 90.54, 4.21, 0.001, 22, 75.46, 1.48, 0.000, 31, 61.89, 1.29, 0.000, 38, 44.90, 1.26, 0.000, 44, 27.50, 1.13, 0.000, 50, 12.38, 1.32, 0.000, 54, 5.73, 1.30, 0.000, 59, 1.28, 1.18, 0.000, 63, -0.12, 0.63, 0.000, 67, -0.43, 0.55, 0.000, 71, -0.33, 0.61, 0.000, 3190.99
5M10010-1010, 5, M, 100, 10, -10, 10, 0, 89.95, 4.80, 0.011, 22, 75.68, 1.65, 0.000, 31, 61.85, 1.47, 0.000, 38, 44.86, 1.46, 0.000, 44, 27.72, 1.30, 0.000, 50, 12.84, 1.51, 0.000, 54, 6.25, 1.45, 0.000, 59, 1.73, 1.30, 0.000, 63, 0.23, 0.84, 0.000, 67, -0.16, 0.72, 0.000, 71, -0.10, 0.73, 0.000, 3100.51
5M1005010, 5, M, 100, 5, 0, 10, 0, 97.49, 4.02, 0.970, 22, 87.02, 1.45, 0.002, 31, 72.61, 1.17, 0.000, 38, 55.12, 1.09, 0.000, 44, 37.27, 0.96, 0.000, 50, 20.71, 1.15, 0.000, 54, 12.17, 1.16, 0.000, 59, 4.70, 1.17, 0.000, 63, 1.01, 1.17, 0.000, 67, -0.93, 0.30, 0.000, 71, -1.37, 0.12, 0.000, 3175.72
5M1007.5010, 5, M, 100, 7.5, 0, 10, 0, 96.95, 4.53, 0.880, 22, 86.65, 1.64, 0.005, 31, 72.62, 1.37, 0.000, 38, 55.23, 1.30, 0.000, 44, 37.41, 1.17, 0.000, 50, 20.95, 1.37, 0.000, 54, 12.54, 1.37, 0.000, 59, 5.29, 1.35, 0.000, 63, 1.75, 1.50, 0.000, 67, -0.09, 0.81, 0.000, 71, -0.54, 0.62, 0.000, 3211.37
5M10010010, 5, M, 100, 10, 0, 10, 0, 96.13, 4.91, 0.748, 22, 86.14, 1.70, 0.005, 31, 72.65, 1.52, 0.000, 38, 55.42, 1.50, 0.000, 44, 37.60, 1.34, 0.000, 50, 21.22, 1.56, 0.000, 54, 12.99, 1.51, 0.000, 59, 6.05, 1.39, 0.000, 63, 2.76, 1.53, 0.000, 67, 1.09, 1.38, 0.000, 71, 0.68, 1.17, 0.000, 2997.50
5M10051010, 5, M, 100, 5, 10, 10, 0, 100.05, 4.31, 1.000, 22, 96.44, 1.57, 0.000, 31, 83.45, 1.28, 0.000, 38, 66.05, 1.18, 0.000, 44, 48.02, 1.03, 0.000, 50, 30.70, 1.22, 0.000, 54, 21.16, 1.22, 0.000, 59, 12.11, 1.21, 0.000, 63, 7.17, 1.38, 0.000, 67, 4.28, 1.57, 0.000, 71, 3.37, 1.65, 0.000, 3156.06
5M1007.51010, 5, M, 100, 7.5, 10, 10, 0, 99.46, 4.85, 1.000, 22, 95.47, 1.78, 0.000, 31, 83.26, 1.49, 0.009, 38, 66.19, 1.41, 0.000, 44, 48.11, 1.25, 0.000, 50, 30.77, 1.45, 0.000, 54, 21.39, 1.43, 0.000, 59, 12.71, 1.40, 0.000, 63, 8.09, 1.57, 0.000, 67, 5.42, 1.77, 0.004, 71, 4.58, 1.83, 0.000, 3134.93
5M100101010, 5, M, 100, 10, 10, 10, 0, 99.02, 5.18, 1.000, 22, 94.42, 1.80, 0.000, 31, 82.95, 1.60, 0.076, 38, 66.22, 1.58, 0.000, 44, 48.16, 1.41, 0.000, 50, 30.89, 1.65, 0.000, 54, 21.73, 1.60, 0.000, 59, 13.45, 1.48, 0.000, 63, 9.16, 1.64, 0.000, 67, 6.74, 1.82, 0.241, 71, 6.00, 1.79, 0.000, 2914.57
