4M1005-105, 4, M, 100, 5, -10, 5, 0, 92.84, 2.32, 0.000, 66, 59.59, 1.03, 0.000, 80, 18.55, 1.70, 0.000, 88, -1.57, 0.73, 0.000, 94, -9.32, 0.00, 0.000, 98, -9.22, 0.39, 0.000, 100, -7.24, 2.00, 0.000, 1048.41
4M1007.5-105, 4, M, 100, 7.5, -10, 5, 0, 92.05, 2.90, 0.000, 66, 59.65, 1.18, 0.000, 80, 18.60, 2.00, 0.000, 88, -1.39, 1.13, 0.000, 94, -8.94, 0.07, 0.000, 98, -8.66, 1.41, 0.000, 100, -6.56, 3.64, 0.000, 1317.43
4M10010-105, 4, M, 100, 10, -10, 5, 0, 91.06, 3.49, 0.000, 66, 59.74, 1.34, 0.000, 80, 18.72, 2.30, 0.000, 88, -1.09, 1.58, 0.000, 94, -8.37, 0.42, 0.000, 98, -7.83, 2.76, 0.000, 100, -5.58, 5.39, 0.000, 1471.78
4M100505, 4, M, 100, 5, 0, 5, 0, 99.38, 1.78, 0.998, 66, 70.07, 0.98, 0.000, 80, 27.36, 1.52, 0.000, 88, 3.70, 2.48, 0.000, 94, -9.07, 0.00, 0.000, 98, -13.79, 0.00, 0.000, 100, -14.73, 0.02, 0.000, 2510.39
4M1007.505, 4, M, 100, 7.5, 0, 5, 0, 98.48, 2.31, 0.877, 66, 70.30, 1.10, 0.000, 80, 27.25, 1.79, 0.000, 88, 3.81, 2.98, 0.000, 94, -8.13, 0.11, 0.000, 98, -11.86, 0.25, 0.000, 100, -12.14, 0.69, 0.000, 2238.53
4M1001005, 4, M, 100, 10, 0, 5, 0, 97.35, 2.85, 0.609, 66, 70.42, 1.24, 0.000, 80, 27.35, 2.07, 0.000, 88, 4.22, 3.49, 0.000, 94, -7.02, 0.61, 0.000, 98, -9.94, 1.23, 0.000, 100, -9.69, 2.38, 0.000, 1934.55
4M1005105, 4, M, 100, 5, 10, 5, 0, 99.88, 1.42, 1.000, 66, 81.85, 0.89, 0.000, 80, 36.04, 1.35, 0.000, 88, 10.61, 2.11, 0.000, 94, -1.98, 1.03, 0.000, 98, -5.43, 0.80, 0.000, 100, -5.29, 1.35, 0.000, 2597.22
4M1007.5105, 4, M, 100, 7.5, 10, 5, 0, 99.55, 63055.94, 1.000, 66, 81.54, 3445.08, 0.003, 80, 36.48, 8617.16, 0.003, 88, 11.30, 15375.39, 0.003, 94, -1.26, 20442.56, 0.003, 98, -4.76, 23821.10, 0.003, 100, -4.69, 25511.18, 0.003, 2787.95
4M10010105, 4, M, 100, 10, 10, 5, 0, 99.41, 2.19, 0.999, 66, 81.18, 1.09, 0.000, 80, 36.76, 1.76, 0.000, 88, 11.76, 3.00, 0.000, 94, -0.80, 2.46, 0.000, 98, -4.39, 2.54, 0.000, 100, -4.37, 3.49, 0.000, 2498.54
4M1005-1010, 4, M, 100, 5, -10, 10, 0, 92.89, 3.31, 0.009, 66, 59.76, 1.25, 0.000, 80, 17.92, 1.97, 0.000, 88, -2.57, 0.50, 0.000, 94, -10.08, 0.01, 0.000, 98, -9.44, 0.87, 0.000, 100, -7.04, 3.16, 0.000, 3115.28
4M1007.5-1010, 4, M, 100, 7.5, -10, 10, 0, 92.01, 3.99, 0.013, 66, 59.79, 1.42, 0.000, 80, 17.97, 2.26, 0.000, 88, -2.24, 0.90, 0.000, 94, -9.33, 0.08, 0.000, 98, -8.29, 2.28, 0.000, 100, -5.65, 5.14, 0.000, 3309.27
4M10010-1010, 4, M, 100, 10, -10, 10, 0, 90.98, 4.76, 0.015, 66, 59.81, 1.65, 0.000, 80, 18.05, 2.62, 0.000, 88, -1.86, 1.43, 0.000, 94, -8.54, 0.62, 0.000, 98, -7.10, 4.05, 0.000, 100, -4.22, 7.34, 0.000, 3575.12
4M1005010, 4, M, 100, 5, 0, 10, 0, 99.35, 2.88, 1.000, 66, 70.27, 0.96, 0.000, 80, 26.28, 1.57, 0.000, 88, 2.15, 2.45, 0.000, 94, -10.21, 0.00, 0.000, 98, -14.10, 0.01, 0.000, 100, -14.42, 0.11, 0.000, 3082.21
4M1007.5010, 4, M, 100, 7.5, 0, 10, 0, 98.45, 3.54, 0.976, 66, 70.48, 1.27, 0.000, 80, 26.41, 2.03, 0.000, 88, 2.62, 3.02, 0.000, 94, -8.90, 0.17, 0.000, 98, -11.84, 0.62, 0.000, 100, -11.55, 1.61, 0.000, 3250.85
4M10010010, 4, M, 100, 10, 0, 10, 0, 97.34, 4.16, 0.878, 66, 70.59, 1.49, 0.000, 80, 26.54, 2.38, 0.000, 88, 3.11, 3.55, 0.000, 94, -7.62, 0.81, 0.000, 98, -9.69, 2.06, 0.000, 100, -8.83, 3.90, 0.000, 3436.80
