9M255-105, 9, M, 25, 5, -10, 5, 0, 89.89, 6.17, 0.061, 3, 76.15, 4.62, 0.000, 6, 64.30, 4.39, 0.000, 10, 51.15, 4.33, 0.000, 14, 40.70, 4.17, 0.000, 20, 29.26, 4.17, 0.000, 29, 19.22, 4.03, 0.000, 43, 12.47, 4.02, 0.000, 100, 9.21, 9.39, 0.214, 216.98
9M257.5-105, 9, M, 25, 7.5, -10, 5, 0, 89.83, 7.16, 0.174, 3, 76.26, 4.93, 0.000, 6, 64.47, 4.59, 0.000, 10, 51.31, 4.53, 0.000, 14, 40.77, 4.28, 0.000, 20, 29.25, 4.29, 0.000, 29, 19.33, 4.08, 0.000, 43, 12.78, 4.04, 0.000, 100, 9.26, 10.44, 0.516, 223.80
9M2510-105, 9, M, 25, 10, -10, 5, 0, 89.66, 8.24, 0.309, 3, 76.29, 5.27, 0.000, 6, 64.59, 4.81, 0.000, 10, 51.43, 4.72, 0.000, 14, 40.85, 4.38, 0.000, 20, 29.27, 4.41, 0.000, 29, 19.55, 4.12, 0.000, 43, 13.28, 4.04, 0.000, 100, 9.48, 11.50, 0.716, 252.03
9M25505, 9, M, 25, 5, 0, 5, 0, 99.55, 6.20, 0.999, 3, 86.26, 4.63, 0.970, 6, 74.68, 4.43, 0.253, 10, 61.68, 4.45, 0.001, 14, 51.23, 4.36, 0.000, 20, 39.69, 4.47, 0.000, 29, 29.54, 4.53, 0.000, 43, 22.11, 4.81, 0.000, 100, 18.95, 11.21, 0.986, 222.81
9M257.505, 9, M, 25, 7.5, 0, 5, 0, 98.61, 7.34, 0.990, 3, 85.92, 4.97, 0.909, 6, 74.67, 4.66, 0.358, 10, 61.83, 4.65, 0.010, 14, 51.31, 4.46, 0.000, 20, 39.59, 4.58, 0.000, 29, 29.51, 4.54, 0.000, 43, 22.31, 4.77, 0.000, 100, 18.74, 13.09, 0.987, 207.50
9M251005, 9, M, 25, 10, 0, 5, 0, 97.47, 8.60, 0.979, 3, 85.47, 5.41, 0.856, 6, 74.64, 4.96, 0.466, 10, 62.01, 4.93, 0.066, 14, 51.48, 4.63, 0.000, 20, 39.61, 4.77, 0.000, 29, 29.52, 4.62, 0.000, 43, 22.48, 4.79, 0.007, 100, 18.69, 14.87, 0.982, 252.14
9M255105, 9, M, 25, 5, 10, 5, 0, 101.85, 6.13, 0.999, 3, 93.37, 4.55, 0.642, 6, 84.61, 4.38, 0.303, 10, 73.07, 4.42, 0.725, 14, 62.40, 4.35, 1.000, 20, 49.72, 4.50, 1.000, 29, 39.64, 4.62, 1.000, 43, 32.71, 4.97, 1.000, 100, 28.99, 11.51, 0.727, 221.36
9M257.5105, 9, M, 25, 7.5, 10, 5, 0, 101.34, 7.29, 1.000, 3, 93.06, 4.91, 0.816, 6, 84.44, 4.61, 0.466, 10, 73.01, 4.62, 0.747, 14, 62.38, 4.46, 0.993, 20, 49.71, 4.62, 1.000, 29, 39.62, 4.65, 1.000, 43, 32.78, 4.98, 0.996, 100, 28.82, 13.60, 0.790, 217.86
9M2510105, 9, M, 25, 10, 10, 5, 0, 100.41, 8.64, 1.000, 3, 92.50, 5.36, 0.943, 6, 84.14, 4.92, 0.630, 10, 72.92, 4.92, 0.785, 14, 62.39, 4.64, 0.990, 20, 49.72, 4.82, 1.000, 29, 39.61, 4.74, 1.000, 43, 32.82, 5.03, 0.982, 100, 28.73, 15.89, 0.838, 282.74
9M255-1010, 9, M, 25, 5, -10, 10, 0, 89.75, 7.11, 0.138, 3, 76.31, 4.88, 0.000, 6, 64.59, 4.70, 0.000, 10, 51.47, 4.65, 0.000, 14, 40.92, 4.36, 0.000, 20, 29.32, 4.42, 0.000, 29, 19.24, 4.20, 0.000, 43, 12.45, 4.18, 0.000, 100, 8.94, 10.04, 0.367, 242.21
9M257.5-1010, 9, M, 25, 7.5, -10, 10, 0, 89.56, 8.79, 0.336, 3, 76.30, 5.94, 0.002, 6, 64.68, 5.68, 0.000, 10, 51.56, 5.57, 0.000, 14, 40.96, 5.16, 0.000, 20, 29.30, 5.18, 0.000, 29, 19.35, 4.85, 0.000, 43, 12.79, 4.77, 0.000, 100, 9.11, 11.57, 0.710, 770.75
9M2510-1010, 9, M, 25, 10, -10, 10, 0, 89.25, 10.05, 0.431, 3, 76.34, 6.19, 0.002, 6, 64.88, 5.82, 0.000, 10, 51.79, 5.67, 0.000, 14, 41.10, 5.06, 0.000, 20, 29.35, 5.10, 0.000, 29, 19.64, 4.55, 0.000, 43, 13.34, 4.38, 0.000, 100, 8.94, 12.69, 0.844, 979.15
9M255010, 9, M, 25, 5, 0, 10, 0, 99.66, 7.12, 0.999, 3, 86.63, 4.85, 0.977, 6, 75.13, 4.71, 0.532, 10, 62.08, 4.71, 0.018, 14, 51.45, 4.49, 0.000, 20, 39.67, 4.65, 0.000, 29, 29.48, 4.61, 0.000, 43, 22.13, 4.88, 0.000, 100, 18.90, 12.50, 0.990, 166.59
9M257.5010, 9, M, 25, 7.5, 0, 10, 0, 98.56, 8.72, 0.994, 3, 86.15, 5.58, 0.941, 6, 75.04, 5.36, 0.648, 10, 62.20, 5.35, 0.173, 14, 51.58, 4.98, 0.001, 20, 39.68, 5.17, 0.001, 29, 29.49, 5.01, 0.000, 43, 22.31, 5.27, 0.028, 100, 18.03, 14.61, 0.978, 382.95
9M2510010, 9, M, 25, 10, 0, 10, 0, 97.29, 10.47, 0.979, 3, 85.69, 6.43, 0.923, 6, 75.03, 6.10, 0.726, 10, 62.38, 6.03, 0.359, 14, 51.67, 5.48, 0.022, 20, 39.58, 5.66, 0.003, 29, 29.54, 5.35, 0.001, 43, 22.52, 5.56, 0.090, 100, 18.94, 17.11, 0.979, 949.07
9M2551010, 9, M, 25, 5, 10, 10, 0, 101.11, 7.06, 1.000, 3, 93.44, 4.76, 0.670, 6, 85.08, 4.63, 0.289, 10, 73.60, 4.66, 0.593, 14, 62.69, 4.45, 0.991, 20, 49.66, 4.65, 1.000, 29, 39.60, 4.67, 1.000, 43, 32.76, 5.04, 0.995, 100, 28.72, 12.85, 0.780, 176.25
9M257.51010, 9, M, 25, 7.5, 10, 10, 0, 100.73, 8.65, 0.999, 3, 93.14, 5.45, 0.852, 6, 84.84, 5.25, 0.515, 10, 73.42, 5.25, 0.727, 14, 62.56, 4.91, 0.982, 20, 49.61, 5.14, 0.998, 29, 39.64, 5.06, 1.000, 43, 32.90, 5.42, 0.980, 100, 28.89, 15.56, 0.804, 339.04
9M25101010, 9, M, 25, 10, 10, 10, 0, 99.83, 10.54, 1.000, 3, 92.44, 6.48, 0.963, 6, 84.33, 6.15, 0.757, 10, 73.16, 6.10, 0.835, 14, 62.50, 5.58, 0.979, 20, 49.70, 5.81, 0.996, 29, 39.65, 5.60, 1.000, 43, 32.75, 6.01, 0.985, 100, 29.41, 19.06, 0.872, 895.78
9M255-1020, 9, M, 25, 5, -10, 20, 0, 87.61, 9.12, 0.208, 3, 74.95, 5.39, 0.000, 6, 63.83, 5.25, 0.000, 10, 51.24, 5.41, 0.000, 14, 40.98, 4.89, 0.000, 20, 29.49, 4.81, 0.000, 29, 19.23, 4.51, 0.000, 43, 12.34, 4.45, 0.000, 100, 8.31, 10.16, 0.395, 267.22
9M257.5-1020, 9, M, 25, 7.5, -10, 20, 0, 87.73, 10.83, 0.401, 3, 75.03, 6.04, 0.000, 6, 63.88, 5.86, 0.000, 10, 51.25, 6.07, 0.000, 14, 40.97, 5.37, 0.000, 20, 29.51, 5.25, 0.000, 29, 19.40, 4.83, 0.000, 43, 12.76, 4.72, 0.000, 100, 8.05, 11.15, 0.625, 420.13
9M2510-1020, 9, M, 25, 10, -10, 20, 0, 87.05, 12.73, 0.499, 3, 74.96, 6.78, 0.004, 6, 64.12, 6.57, 0.001, 10, 51.59, 6.84, 0.001, 14, 41.20, 5.92, 0.000, 20, 29.50, 5.79, 0.000, 29, 19.47, 5.20, 0.000, 43, 13.20, 5.04, 0.000, 100, 7.82, 12.31, 0.769, 512.81
9M255020, 9, M, 25, 5, 0, 20, 0, 96.65, 9.02, 0.987, 3, 85.06, 5.30, 0.827, 6, 74.56, 5.22, 0.498, 10, 62.25, 5.42, 0.171, 14, 51.89, 4.98, 0.001, 20, 40.00, 5.02, 0.000, 29, 29.42, 4.90, 0.000, 43, 22.08, 5.13, 0.011, 100, 17.77, 13.11, 0.977, 245.66
9M257.5020, 9, M, 25, 7.5, 0, 20, 0, 95.83, 10.95, 0.966, 3, 84.73, 6.04, 0.805, 6, 74.52, 5.91, 0.627, 10, 62.34, 6.17, 0.391, 14, 51.93, 5.50, 0.048, 20, 39.90, 5.51, 0.004, 29, 29.36, 5.23, 0.000, 43, 22.19, 5.39, 0.073, 100, 17.56, 15.00, 0.970, 351.02
9M2510020, 9, M, 25, 10, 0, 20, 0, 94.83, 13.19, 0.952, 3, 84.32, 6.94, 0.813, 6, 74.44, 6.76, 0.689, 10, 62.45, 7.08, 0.548, 14, 52.04, 6.18, 0.163, 20, 39.90, 6.13, 0.032, 29, 29.42, 5.67, 0.010, 43, 22.32, 5.73, 0.168, 100, 17.29, 16.78, 0.977, 481.73
9M2551020, 9, M, 25, 5, 10, 20, 0, 98.31, 8.87, 1.000, 3, 92.01, 5.18, 0.960, 6, 84.62, 5.11, 0.548, 10, 73.93, 5.34, 0.634, 14, 63.32, 4.91, 0.938, 20, 50.12, 4.99, 1.000, 29, 39.45, 4.94, 1.000, 43, 32.67, 5.27, 0.985, 100, 28.43, 13.67, 0.812, 244.12
9M257.51020, 9, M, 25, 7.5, 10, 20, 0, 98.31, 10.90, 0.999, 3, 91.77, 5.93, 0.975, 6, 84.28, 5.81, 0.734, 10, 73.61, 6.10, 0.782, 14, 63.14, 5.45, 0.948, 20, 50.12, 5.50, 0.997, 29, 39.44, 5.28, 0.999, 43, 32.64, 5.57, 0.974, 100, 28.32, 16.27, 0.850, 337.98
9M25101020, 9, M, 25, 10, 10, 20, 0, 97.92, 13.06, 0.998, 3, 91.44, 6.80, 0.991, 6, 84.01, 6.65, 0.797, 10, 73.42, 6.98, 0.829, 14, 63.00, 6.09, 0.946, 20, 50.04, 6.11, 0.990, 29, 39.39, 5.71, 0.998, 43, 32.64, 5.91, 0.968, 100, 27.58, 18.89, 0.912, 476.20
