1L1005-105, 1, L, 100, 5, -10, 5, 0, 93.26, 2.02, 0.000, 25, 78.20, 0.70, 0.000, 50, 65.12, 0.80, 0.000, 75, 52.76, 0.91, 0.000, 100, 39.58, 6.10, 0.000, 560.45
1L1007.5-105, 1, L, 100, 7.5, -10, 5, 0, 92.43, 2.72, 0.000, 25, 78.41, 0.91, 0.000, 50, 65.18, 1.02, 0.000, 75, 52.76, 1.11, 0.000, 100, 39.69, 8.14, 0.001, 675.99
1L10010-105, 1, L, 100, 10, -10, 5, 0, 91.34, 3.45, 0.000, 25, 78.52, 1.12, 0.000, 50, 65.31, 1.25, 0.000, 75, 52.77, 1.32, 0.000, 100, 39.62, 10.16, 0.022, 953.63
1L100505, 1, L, 100, 5, 0, 5, 0, 99.52, 1.95, 0.999, 25, 90.25, 0.67, 0.883, 50, 75.52, 0.81, 0.000, 75, 62.76, 0.94, 0.000, 100, 49.67, 5.98, 0.052, 1464.59
1L1007.505, 1, L, 100, 7.5, 0, 5, 0, 98.68, 2.61, 0.945, 25, 89.75, 0.86, 0.916, 50, 75.73, 1.01, 0.000, 75, 62.78, 1.12, 0.000, 100, 49.77, 7.91, 0.256, 2020.43
1L1001005, 1, L, 100, 10, 0, 5, 0, 97.63, 3.25, 0.817, 25, 89.00, 1.06, 0.507, 50, 75.92, 1.21, 0.000, 75, 62.86, 1.33, 0.000, 100, 49.56, 9.80, 0.442, 2035.71
1L1005105, 1, L, 100, 5, 10, 5, 0, 99.98, 1.71, 1.000, 25, 98.85, 0.57, 0.000, 50, 87.24, 0.74, 0.000, 75, 73.02, 0.96, 0.000, 100, 59.90, 5.45, 0.953, 3311.97
1L1007.5105, 1, L, 100, 7.5, 10, 5, 0, 99.86, 2.27, 1.000, 25, 97.64, 0.74, 0.000, 50, 87.08, 0.92, 0.000, 75, 73.19, 1.13, 0.000, 100, 59.83, 7.14, 0.923, 3267.89
1L10010105, 1, L, 100, 10, 10, 5, 0, 99.61, 2.82, 1.000, 25, 96.40, 0.91, 0.000, 50, 86.56, 1.09, 0.000, 75, 73.32, 1.28, 0.000, 100, 60.10, 8.78, 0.909, 2713.29
1L1005-1010, 1, L, 100, 5, -10, 10, 0, 93.07, 2.77, 0.001, 25, 78.18, 1.03, 0.000, 50, 65.15, 1.02, 0.000, 75, 52.75, 1.20, 0.000, 100, 39.58, 7.34, 0.001, 2766.22
1L1007.5-1010, 1, L, 100, 7.5, -10, 10, 0, 92.28, 3.56, 0.003, 25, 78.42, 1.25, 0.000, 50, 65.19, 1.33, 0.000, 75, 52.74, 1.36, 0.000, 100, 39.66, 9.55, 0.008, 2652.76
1L10010-1010, 1, L, 100, 10, -10, 10, 0, 91.30, 4.49, 0.016, 25, 78.53, 1.57, 0.000, 50, 65.31, 1.66, 0.000, 75, 52.75, 1.68, 0.000, 100, 39.49, 12.03, 0.054, 3180.54
1L1005010, 1, L, 100, 5, 0, 10, 0, 99.37, 2.84, 0.999, 25, 90.28, 1.06, 0.940, 50, 75.53, 0.99, 0.000, 75, 62.77, 1.22, 0.000, 100, 49.43, 7.39, 0.145, 3375.60
1L1007.5010, 1, L, 100, 7.5, 0, 10, 0, 98.60, 3.52, 0.974, 25, 89.74, 1.24, 0.938, 50, 75.73, 1.28, 0.000, 75, 62.74, 1.34, 0.000, 100, 49.85, 9.39, 0.432, 3583.55
1L10010010, 1, L, 100, 10, 0, 10, 0, 97.45, 4.32, 0.909, 25, 89.01, 1.51, 0.750, 50, 75.91, 1.58, 0.002, 75, 62.85, 1.61, 0.000, 100, 49.82, 11.57, 0.601, 3445.21
1L10051010, 1, L, 100, 5, 10, 10, 0, 99.84, 2.68, 1.000, 25, 98.83, 1.05, 0.000, 50, 87.19, 0.89, 0.000, 75, 73.01, 1.11, 0.000, 100, 59.66, 6.73, 0.946, 3308.28
1L1007.51010, 1, L, 100, 7.5, 10, 10, 0, 99.77, 3.22, 1.000, 25, 97.63, 1.22, 0.000, 50, 87.07, 1.18, 0.000, 75, 73.19, 1.34, 0.006, 100, 59.75, 8.48, 0.934, 3463.94
1L100101010, 1, L, 100, 10, 10, 10, 0, 99.53, 3.83, 1.000, 25, 96.40, 1.36, 0.000, 50, 86.65, 1.42, 0.000, 75, 73.30, 1.52, 0.023, 100, 59.87, 10.25, 0.922, 3357.16
1L1005-1020, 1, L, 100, 5, -10, 20, 0, 93.11, 3.37, 0.030, 25, 78.14, 1.29, 0.000, 50, 65.16, 1.33, 0.000, 75, 52.72, 1.31, 0.000, 100, 39.46, 7.58, 0.000, 1542.72
1L1007.5-1020, 1, L, 100, 7.5, -10, 20, 0, 92.31, 4.46, 0.063, 25, 78.43, 1.72, 0.000, 50, 65.19, 1.77, 0.000, 75, 52.78, 1.72, 0.000, 100, 39.42, 9.99, 0.012, 1676.78
1L10010-1020, 1, L, 100, 10, -10, 20, 0, 91.18, 5.56, 0.092, 25, 78.52, 2.15, 0.000, 50, 65.20, 2.23, 0.000, 75, 52.80, 2.14, 0.000, 100, 39.84, 12.53, 0.093, 1668.75
1L1005020, 1, L, 100, 5, 0, 20, 0, 99.62, 3.11, 1.000, 25, 90.26, 1.23, 0.935, 50, 75.54, 1.32, 0.000, 75, 62.78, 1.32, 0.000, 100, 49.42, 7.40, 0.154, 1849.31
