4M505-105, 4, M, 50, 5, -10, 5, 0, 93.06, 2.86, 0.003, 66, 82.40, 1.01, 0.000, 80, 72.04, 1.46, 0.000, 88, 60.74, 1.58, 0.000, 94, 49.50, 2.13, 0.000, 98, 40.96, 2.62, 0.000, 100, 36.44, 2.84, 0.000, 129.28
4M507.5-105, 4, M, 50, 7.5, -10, 5, 0, 92.24, 3.47, 0.001, 66, 82.35, 1.30, 0.000, 80, 72.11, 1.71, 0.000, 88, 60.78, 1.79, 0.000, 94, 49.52, 2.30, 0.000, 98, 40.97, 2.81, 0.000, 100, 36.45, 3.04, 0.000, 128.65
4M5010-105, 4, M, 50, 10, -10, 5, 0, 91.23, 4.19, 0.007, 66, 82.17, 1.58, 0.000, 80, 72.13, 1.99, 0.000, 88, 60.83, 2.04, 0.000, 94, 49.56, 2.54, 0.000, 98, 41.02, 3.08, 0.000, 100, 36.51, 3.33, 0.000, 129.46
4M50505, 4, M, 50, 5, 0, 5, 0, 98.62, 0.76, 0.012, 66, 93.10, 0.87, 0.000, 80, 82.89, 1.46, 0.000, 88, 71.83, 1.59, 0.139, 94, 60.62, 2.14, 0.941, 98, 51.79, 2.65, 0.983, 100, 46.97, 2.90, 0.973, 130.42
4M507.505, 4, M, 50, 7.5, 0, 5, 0, 97.82, 1.58, 0.163, 66, 92.27, 1.04, 0.004, 80, 82.86, 1.68, 0.008, 88, 71.92, 1.79, 0.284, 94, 60.64, 2.35, 0.926, 98, 51.77, 2.89, 0.967, 100, 46.94, 3.16, 0.956, 129.68
4M501005, 4, M, 50, 10, 0, 5, 0, 96.88, 2.29, 0.186, 66, 91.35, 1.23, 0.398, 80, 82.66, 1.92, 0.107, 88, 71.90, 2.01, 0.440, 94, 60.66, 2.56, 0.901, 98, 51.80, 3.13, 0.936, 100, 46.99, 3.41, 0.916, 129.39
4M505105, 4, M, 50, 5, 10, 5, 0, 98.98, 0.18, 0.000, 66, 98.62, 0.32, 0.000, 80, 93.23, 1.25, 0.000, 88, 83.28, 1.53, 0.000, 94, 71.93, 2.15, 0.000, 98, 62.69, 2.68, 0.000, 100, 57.60, 2.95, 0.000, 129.68
4M507.5105, 4, M, 50, 7.5, 10, 5, 0, 98.87, 0.33, 0.000, 66, 97.84, 0.50, 0.000, 80, 92.51, 1.41, 0.000, 88, 82.86, 1.65, 0.000, 94, 71.81, 2.32, 0.000, 98, 62.76, 2.89, 0.000, 100, 57.76, 3.18, 0.000, 128.88
4M5010105, 4, M, 50, 10, 10, 5, 0, 98.58, 0.81, 0.018, 66, 96.88, 0.70, 0.000, 80, 91.68, 1.61, 0.000, 88, 82.40, 1.82, 0.000, 94, 71.69, 2.54, 0.000, 98, 62.85, 3.17, 0.000, 100, 57.94, 3.47, 0.000, 128.42
4M505-1010, 4, M, 50, 5, -10, 10, 0, 93.09, 3.41, 0.008, 66, 82.40, 1.36, 0.000, 80, 72.16, 1.73, 0.000, 88, 60.76, 1.83, 0.000, 94, 49.22, 2.29, 0.000, 98, 40.55, 2.84, 0.000, 100, 36.00, 3.10, 0.000, 81.23
4M507.5-1010, 4, M, 50, 7.5, -10, 10, 0, 92.39, 4.10, 0.027, 66, 82.30, 1.80, 0.000, 80, 72.18, 2.11, 0.000, 88, 60.81, 2.19, 0.000, 94, 49.28, 2.58, 0.000, 98, 40.62, 3.16, 0.000, 100, 36.08, 3.44, 0.000, 81.09
4M5010-1010, 4, M, 50, 10, -10, 10, 0, 91.38, 4.97, 0.037, 66, 82.12, 2.21, 0.000, 80, 72.14, 2.53, 0.000, 88, 60.76, 2.59, 0.000, 94, 49.22, 2.91, 0.000, 98, 40.54, 3.52, 0.000, 100, 36.01, 3.82, 0.001, 81.40
4M505010, 4, M, 50, 5, 0, 10, 0, 98.64, 0.82, 0.034, 66, 93.06, 1.18, 0.000, 80, 82.96, 1.75, 0.011, 88, 71.80, 1.85, 0.368, 94, 60.39, 2.32, 0.967, 98, 51.50, 2.89, 0.987, 100, 46.71, 3.16, 0.978, 81.39
4M507.5010, 4, M, 50, 7.5, 0, 10, 0, 97.80, 1.82, 0.274, 66, 92.23, 1.44, 0.132, 80, 82.87, 2.10, 0.124, 88, 71.87, 2.18, 0.510, 94, 60.41, 2.60, 0.949, 98, 51.48, 3.21, 0.976, 100, 46.67, 3.51, 0.962, 81.31
4M5010010, 4, M, 50, 10, 0, 10, 0, 96.82, 2.68, 0.325, 66, 91.27, 1.74, 0.645, 80, 82.64, 2.47, 0.337, 88, 71.84, 2.55, 0.648, 94, 60.41, 2.96, 0.939, 98, 51.49, 3.61, 0.971, 100, 46.70, 3.94, 0.960, 81.13
4M5051010, 4, M, 50, 5, 10, 10, 0, 99.00, 0.17, 0.000, 66, 98.59, 0.46, 0.000, 80, 93.21, 1.54, 0.000, 88, 83.26, 1.75, 0.000, 94, 71.73, 2.32, 0.000, 98, 62.41, 2.91, 0.000, 100, 57.31, 3.20, 0.000, 81.39
4M507.51010, 4, M, 50, 7.5, 10, 10, 0, 98.90, 0.32, 0.003, 66, 97.77, 0.73, 0.000, 80, 92.49, 1.82, 0.000, 88, 82.84, 2.02, 0.000, 94, 71.58, 2.61, 0.000, 98, 62.43, 3.25, 0.000, 100, 57.42, 3.56, 0.000, 78.90
4M50101010, 4, M, 50, 10, 10, 10, 0, 98.62, 0.87, 0.070, 66, 96.85, 1.01, 0.000, 80, 91.76, 2.11, 0.000, 88, 82.36, 2.29, 0.000, 94, 71.34, 2.92, 0.000, 98, 62.36, 3.65, 0.000, 100, 57.43, 4.00, 0.000, 78.03
4M505-1020, 4, M, 50, 5, -10, 20, 0, 93.19, 4.04, 0.080, 66, 82.19, 1.92, 0.000, 80, 72.14, 2.09, 0.000, 88, 61.27, 2.38, 0.000, 94, 49.61, 2.46, 0.000, 98, 40.60, 2.99, 0.000, 100, 35.89, 3.34, 0.000, 67.06
4M507.5-1020, 4, M, 50, 7.5, -10, 20, 0, 92.30, 4.85, 0.106, 66, 82.09, 2.54, 0.001, 80, 72.06, 2.62, 0.000, 88, 61.24, 2.97, 0.000, 94, 49.65, 2.92, 0.000, 98, 40.71, 3.40, 0.000, 100, 36.03, 3.76, 0.000, 66.68
4M5010-1020, 4, M, 50, 10, -10, 20, 0, 91.19, 5.87, 0.149, 66, 81.90, 3.13, 0.000, 80, 72.09, 3.19, 0.001, 88, 61.32, 3.63, 0.003, 94, 49.72, 3.46, 0.000, 98, 40.77, 3.90, 0.000, 100, 36.09, 4.27, 0.003, 66.75
4M505020, 4, M, 50, 5, 0, 20, 0, 98.58, 0.94, 0.126, 66, 92.90, 1.68, 0.068, 80, 83.05, 2.14, 0.081, 88, 72.18, 2.41, 0.479, 94, 60.58, 2.46, 0.918, 98, 51.41, 3.06, 0.991, 100, 46.47, 3.46, 0.990, 66.68
4M507.5020, 4, M, 50, 7.5, 0, 20, 0, 97.90, 1.95, 0.430, 66, 92.05, 2.08, 0.472, 80, 82.89, 2.63, 0.320, 88, 72.28, 2.96, 0.629, 94, 60.73, 2.90, 0.891, 98, 51.55, 3.47, 0.965, 100, 46.61, 3.87, 0.964, 67.04
4M5010020, 4, M, 50, 10, 0, 20, 0, 96.81, 3.00, 0.541, 66, 91.09, 2.52, 0.808, 80, 82.56, 3.11, 0.552, 88, 72.19, 3.53, 0.750, 94, 60.64, 3.41, 0.899, 98, 51.45, 3.97, 0.957, 100, 46.52, 4.39, 0.960, 59.72
4M5051020, 4, M, 50, 5, 10, 20, 0, 99.01, 0.23, 0.000, 66, 98.46, 0.80, 0.000, 80, 93.05, 1.94, 0.000, 88, 83.64, 2.28, 0.000, 94, 72.13, 2.46, 0.000, 98, 62.59, 3.12, 0.000, 100, 57.36, 3.53, 0.000, 60.16
4M507.51020, 4, M, 50, 7.5, 10, 20, 0, 98.90, 0.42, 0.026, 66, 97.66, 1.16, 0.000, 80, 92.37, 2.33, 0.000, 88, 83.21, 2.74, 0.000, 94, 71.91, 2.85, 0.000, 98, 62.52, 3.53, 0.000, 100, 57.37, 3.97, 0.000, 61.06
4M50101020, 4, M, 50, 10, 10, 20, 0, 98.65, 0.95, 0.184, 66, 96.68, 1.54, 0.000, 80, 91.65, 2.73, 0.000, 88, 82.81, 3.21, 0.000, 94, 71.76, 3.30, 0.000, 98, 62.53, 4.03, 0.000, 100, 57.46, 4.51, 0.000, 60.30
