5L255-105, 5, L, 25, 5, -10, 5, 0, 91.85, 4.03, 0.007, 22, 81.72, 1.67, 0.000, 31, 72.56, 1.65, 0.000, 38, 62.55, 1.97, 0.000, 44, 50.38, 2.15, 0.000, 50, 35.97, 2.20, 0.000, 54, 26.43, 2.31, 0.000, 59, 15.94, 2.35, 0.000, 63, 9.58, 2.07, 0.000, 67, 5.12, 1.51, 0.000, 71, 2.24, 0.84, 0.000, 80.02
5L257.5-105, 5, L, 25, 7.5, -10, 5, 0, 91.06, 4.95, 0.036, 22, 81.75, 2.13, 0.000, 31, 72.56, 1.98, 0.000, 38, 62.42, 2.30, 0.000, 44, 50.27, 2.46, 0.000, 50, 36.02, 2.40, 0.000, 54, 26.59, 2.48, 0.000, 59, 16.22, 2.55, 0.000, 63, 9.89, 2.27, 0.000, 67, 5.42, 1.68, 0.000, 71, 2.49, 0.95, 0.000, 80.17
5L2510-105, 5, L, 25, 10, -10, 5, 0, 90.35, 5.87, 0.079, 22, 81.52, 2.61, 0.000, 31, 72.45, 2.35, 0.000, 38, 62.33, 2.73, 0.000, 44, 50.26, 2.87, 0.000, 50, 36.17, 2.69, 0.000, 54, 26.86, 2.73, 0.000, 59, 16.61, 2.82, 0.000, 63, 10.34, 2.53, 0.000, 67, 5.87, 1.90, 0.057, 71, 2.92, 1.12, 0.000, 80.28
5L25505, 5, L, 25, 5, 0, 5, 0, 97.32, 1.67, 0.046, 22, 92.34, 1.53, 0.114, 31, 83.58, 1.59, 0.000, 38, 73.33, 1.97, 0.100, 44, 61.24, 2.13, 0.978, 50, 46.96, 2.33, 0.597, 54, 37.17, 2.63, 0.067, 59, 25.63, 2.85, 0.107, 63, 17.61, 2.62, 0.812, 67, 10.95, 2.05, 0.654, 71, 5.72, 1.34, 0.000, 80.88
5L257.505, 5, L, 25, 7.5, 0, 5, 0, 96.88, 2.56, 0.309, 22, 91.66, 1.86, 0.558, 31, 83.36, 1.88, 0.051, 38, 73.33, 2.35, 0.268, 44, 61.31, 2.48, 0.962, 50, 47.04, 2.55, 0.705, 54, 37.26, 2.81, 0.221, 59, 25.79, 3.04, 0.291, 63, 17.89, 2.80, 0.876, 67, 11.39, 2.19, 0.468, 71, 6.33, 1.48, 0.000, 79.88
5L251005, 5, L, 25, 10, 0, 5, 0, 96.05, 3.40, 0.413, 22, 90.77, 2.20, 0.850, 31, 82.93, 2.17, 0.312, 38, 73.23, 2.73, 0.487, 44, 61.35, 2.86, 0.947, 50, 47.13, 2.81, 0.783, 54, 37.39, 3.04, 0.376, 59, 26.00, 3.29, 0.470, 63, 18.26, 3.04, 0.930, 67, 11.97, 2.40, 0.305, 71, 7.12, 1.67, 0.000, 80.28
5L255105, 5, L, 25, 5, 10, 5, 0, 99.36, 0.73, 0.704, 22, 98.40, 0.90, 0.000, 31, 93.00, 1.27, 0.000, 38, 84.15, 1.96, 0.000, 44, 72.64, 2.15, 0.000, 50, 58.42, 2.41, 0.000, 54, 48.35, 2.77, 0.000, 59, 36.10, 3.05, 0.000, 63, 27.21, 2.86, 0.000, 67, 19.50, 2.36, 0.000, 71, 13.18, 1.81, 0.000, 79.68
5L257.5105, 5, L, 25, 7.5, 10, 5, 0, 98.94, 1.05, 0.583, 22, 97.55, 1.19, 0.000, 31, 92.35, 1.49, 0.000, 38, 83.90, 2.24, 0.000, 44, 72.58, 2.41, 0.000, 50, 58.39, 2.59, 0.000, 54, 48.32, 2.96, 0.000, 59, 36.11, 3.28, 0.000, 63, 27.33, 3.07, 0.000, 67, 19.80, 2.52, 0.000, 71, 13.67, 1.97, 0.000, 79.80
5L2510105, 5, L, 25, 10, 10, 5, 0, 98.39, 1.59, 0.575, 22, 96.49, 1.51, 0.000, 31, 91.58, 1.74, 0.000, 38, 83.59, 2.62, 0.000, 44, 72.51, 2.78, 0.000, 50, 58.38, 2.83, 0.000, 54, 48.33, 3.17, 0.000, 59, 36.18, 3.50, 0.003, 63, 27.53, 3.28, 0.000, 67, 20.19, 2.71, 0.000, 71, 14.28, 2.17, 0.000, 79.93
5L255-1010, 5, L, 25, 5, -10, 10, 0, 91.76, 4.86, 0.073, 22, 81.58, 2.18, 0.000, 31, 72.41, 2.08, 0.000, 38, 62.74, 2.31, 0.000, 44, 51.10, 2.54, 0.000, 50, 36.76, 2.40, 0.000, 54, 27.00, 2.35, 0.000, 59, 16.02, 2.39, 0.000, 63, 9.22, 2.26, 0.000, 67, 4.65, 1.83, 0.000, 71, 1.95, 1.17, 0.096, 56.83
