9M255-105, 9, M, 25, 5, -10, 5, 0, 94.09, 4.12, 0.246, 3, 82.51, 2.70, 0.000, 6, 72.07, 2.76, 0.000, 10, 59.84, 3.46, 0.000, 14, 49.43, 3.94, 0.000, 20, 37.04, 4.53, 0.000, 29, 24.87, 4.99, 0.000, 43, 16.32, 4.37, 0.000, 100, 8.30, 3.68, 0.000, 85.40
9M257.5-105, 9, M, 25, 7.5, -10, 5, 0, 93.73, 5.14, 0.380, 3, 82.29, 3.34, 0.007, 6, 71.96, 3.16, 0.000, 10, 59.81, 3.80, 0.000, 14, 49.46, 4.19, 0.000, 20, 37.09, 4.66, 0.000, 29, 24.99, 5.09, 0.000, 43, 16.60, 4.39, 0.000, 100, 8.73, 3.68, 0.000, 86.27
9M2510-105, 9, M, 25, 10, -10, 5, 0, 92.89, 6.10, 0.465, 3, 81.86, 3.93, 0.027, 6, 71.80, 3.62, 0.004, 10, 59.86, 4.26, 0.003, 14, 49.58, 4.54, 0.000, 20, 37.18, 4.83, 0.000, 29, 25.05, 5.17, 0.000, 43, 16.90, 4.43, 0.000, 100, 9.32, 3.79, 0.000, 84.01
9M25505, 9, M, 25, 5, 0, 5, 0, 102.01, 0.74, 0.999, 3, 91.81, 2.19, 0.315, 6, 82.31, 2.70, 0.552, 10, 70.76, 3.49, 0.978, 14, 60.56, 3.94, 1.000, 20, 47.90, 4.55, 1.000, 29, 35.13, 5.25, 0.842, 43, 26.03, 5.16, 0.941, 100, 15.96, 5.32, 0.692, 85.48
9M257.505, 9, M, 25, 7.5, 0, 5, 0, 100.90, 1.71, 0.991, 3, 91.19, 2.64, 0.640, 6, 82.02, 3.02, 0.745, 10, 70.74, 3.81, 0.964, 14, 60.64, 4.18, 1.000, 20, 47.96, 4.69, 0.990, 29, 35.13, 5.37, 0.810, 43, 26.15, 5.20, 0.911, 100, 16.34, 5.33, 0.740, 85.61
9M251005, 9, M, 25, 10, 0, 5, 0, 99.71, 2.74, 0.970, 3, 90.45, 3.11, 0.824, 6, 81.61, 3.40, 0.830, 10, 70.59, 4.20, 0.951, 14, 60.60, 4.49, 0.994, 20, 47.94, 4.88, 0.972, 29, 35.13, 5.50, 0.797, 43, 26.36, 5.22, 0.900, 100, 16.75, 5.30, 0.789, 85.63
9M255105, 9, M, 25, 5, 10, 5, 0, 103.10, 0.12, 1.000, 3, 97.32, 1.45, 0.000, 6, 90.85, 2.36, 0.000, 10, 81.60, 3.41, 0.000, 14, 72.19, 3.94, 0.000, 20, 59.08, 4.56, 0.000, 29, 45.33, 5.28, 0.259, 43, 36.61, 5.37, 0.053, 100, 25.74, 6.14, 0.929, 86.36
9M257.5105, 9, M, 25, 7.5, 10, 5, 0, 102.57, 0.47, 1.000, 3, 96.83, 1.69, 0.000, 6, 90.43, 2.60, 0.000, 10, 81.29, 3.64, 0.000, 14, 72.00, 4.10, 0.000, 20, 59.05, 4.68, 0.000, 29, 45.41, 5.43, 0.345, 43, 36.62, 5.49, 0.124, 100, 25.88, 6.15, 0.829, 86.11
9M2510105, 9, M, 25, 10, 10, 5, 0, 101.67, 1.18, 0.999, 3, 96.15, 2.06, 0.000, 6, 89.94, 2.92, 0.000, 10, 81.02, 3.96, 0.000, 14, 71.89, 4.35, 0.000, 20, 59.10, 4.88, 0.004, 29, 45.53, 5.63, 0.382, 43, 36.67, 5.59, 0.188, 100, 26.14, 6.20, 0.735, 85.48
9M255-1010, 9, M, 25, 5, -10, 10, 0, 94.48, 4.67, 0.463, 3, 82.57, 3.17, 0.010, 6, 71.92, 3.42, 0.001, 10, 59.57, 4.22, 0.000, 14, 49.19, 4.53, 0.000, 20, 36.94, 4.77, 0.000, 29, 24.94, 5.04, 0.000, 43, 16.30, 4.54, 0.000, 100, 8.68, 3.76, 0.000, 59.35
