3H505-105, 3, H, 50, 5, -10, 5, 0, 93.61, 2.85, 0.006, 8, 82.02, 1.50, 0.000, 17, 69.52, 1.87, 0.000, 25, 58.91, 2.39, 0.000, 33, 48.65, 2.78, 0.000, 42, 37.04, 3.33, 0.000, 50, 26.56, 3.64, 0.000, 58, 17.13, 3.78, 0.000, 67, 9.58, 3.37, 0.000, 75, 5.81, 2.64, 0.000, 84, 3.71, 2.03, 0.000, 130.84
3H507.5-105, 3, H, 50, 7.5, -10, 5, 0, 93.05, 3.54, 0.021, 8, 81.90, 1.86, 0.000, 17, 69.56, 2.05, 0.000, 25, 58.93, 2.59, 0.000, 33, 48.60, 2.89, 0.000, 42, 37.01, 3.43, 0.000, 50, 26.70, 3.67, 0.000, 58, 17.47, 3.77, 0.000, 67, 10.01, 3.38, 0.000, 75, 6.17, 2.67, 0.004, 84, 3.94, 2.09, 0.000, 127.70
3H5010-105, 3, H, 50, 10, -10, 5, 0, 91.94, 4.25, 0.029, 8, 81.69, 2.23, 0.000, 17, 69.62, 2.27, 0.000, 25, 58.94, 2.83, 0.000, 33, 48.55, 3.03, 0.000, 42, 37.01, 3.57, 0.000, 50, 26.92, 3.73, 0.000, 58, 17.95, 3.78, 0.000, 67, 10.59, 3.39, 0.000, 75, 6.65, 2.67, 0.123, 84, 4.28, 2.13, 0.000, 127.62
3H50505, 3, H, 50, 5, 0, 5, 0, 99.43, 1.03, 0.916, 8, 92.48, 1.34, 0.098, 17, 80.58, 1.88, 0.957, 25, 69.51, 2.48, 1.000, 33, 59.36, 2.76, 1.000, 42, 48.00, 3.27, 0.999, 50, 37.21, 3.76, 0.990, 58, 26.72, 4.21, 0.894, 67, 16.87, 4.14, 0.999, 75, 10.57, 3.62, 1.000, 84, 6.36, 3.07, 0.000, 132.10
3H507.505, 3, H, 50, 7.5, 0, 5, 0, 98.22, 1.89, 0.679, 8, 91.81, 1.61, 0.584, 17, 80.46, 2.00, 0.959, 25, 69.60, 2.65, 0.999, 33, 59.39, 2.88, 1.000, 42, 47.90, 3.39, 0.998, 50, 37.19, 3.82, 0.965, 58, 26.89, 4.23, 0.878, 67, 17.29, 4.12, 0.998, 75, 11.16, 3.58, 1.000, 84, 7.07, 3.05, 0.000, 130.48
3H501005, 3, H, 50, 10, 0, 5, 0, 97.13, 2.66, 0.524, 8, 90.91, 1.90, 0.902, 17, 80.13, 2.16, 0.970, 25, 69.61, 2.85, 0.993, 33, 59.44, 3.02, 0.999, 42, 47.90, 3.57, 0.983, 50, 37.27, 3.90, 0.944, 58, 27.16, 4.25, 0.890, 67, 17.80, 4.12, 1.000, 75, 11.87, 3.56, 1.000, 84, 7.91, 3.05, 0.000, 127.95
3H505105, 3, H, 50, 5, 10, 5, 0, 97.89, 0.97, 0.004, 8, 98.66, 0.78, 0.000, 17, 90.69, 1.56, 0.000, 25, 80.57, 2.49, 0.000, 33, 70.31, 2.81, 0.000, 42, 58.54, 3.27, 0.000, 50, 47.82, 3.77, 0.000, 58, 37.36, 4.31, 0.000, 67, 26.72, 4.42, 0.000, 75, 19.10, 4.11, 0.000, 84, 13.60, 3.67, 0.000, 131.20
3H507.5105, 3, H, 50, 7.5, 10, 5, 0, 98.18, 1.24, 0.177, 8, 97.83, 1.03, 0.000, 17, 90.05, 1.65, 0.000, 25, 80.39, 2.57, 0.000, 33, 70.32, 2.86, 0.000, 42, 58.58, 3.39, 0.000, 50, 47.83, 3.85, 0.000, 58, 37.39, 4.37, 0.001, 67, 26.90, 4.44, 0.000, 75, 19.47, 4.10, 0.000, 84, 14.15, 3.66, 0.000, 130.72
3H5010105, 3, H, 50, 10, 10, 5, 0, 98.20, 1.58, 0.441, 8, 96.86, 1.31, 0.000, 17, 89.29, 1.77, 0.000, 25, 80.09, 2.69, 0.000, 33, 70.26, 2.95, 0.000, 42, 58.59, 3.57, 0.000, 50, 47.85, 3.97, 0.000, 58, 37.45, 4.46, 0.001, 67, 27.14, 4.47, 0.000, 75, 19.97, 4.10, 0.000, 84, 14.87, 3.67, 0.000, 129.54
3H505-1010, 3, H, 50, 5, -10, 10, 0, 92.98, 4.38, 0.126, 8, 81.95, 1.90, 0.000, 17, 69.60, 2.06, 0.000, 25, 58.95, 2.57, 0.000, 33, 48.63, 2.91, 0.000, 42, 37.01, 3.49, 0.000, 50, 26.62, 3.74, 0.000, 58, 17.23, 3.82, 0.000, 67, 9.52, 3.47, 0.000, 75, 5.73, 2.68, 0.000, 84, 3.70, 2.04, 0.000, 79.85
3H507.5-1010, 3, H, 50, 7.5, -10, 10, 0, 92.49, 5.42, 0.265, 8, 81.98, 2.44, 0.000, 17, 69.72, 2.40, 0.000, 25, 58.98, 2.91, 0.000, 33, 48.59, 3.11, 0.000, 42, 37.00, 3.69, 0.000, 50, 26.76, 3.85, 0.000, 58, 17.54, 3.87, 0.000, 67, 9.93, 3.54, 0.000, 75, 6.07, 2.73, 0.024, 84, 3.90, 2.13, 0.000, 80.56
3H5010-1010, 3, H, 50, 10, -10, 10, 0, 91.40, 6.51, 0.300, 8, 81.64, 3.00, 0.000, 17, 69.70, 2.79, 0.000, 25, 59.00, 3.33, 0.000, 33, 48.55, 3.36, 0.000, 42, 37.00, 3.94, 0.000, 50, 26.96, 3.99, 0.000, 58, 18.01, 3.93, 0.000, 67, 10.53, 3.62, 0.000, 75, 6.57, 2.77, 0.214, 84, 4.24, 2.24, 0.000, 79.69
