9H1005-105, 9, H, 100, 5, -10, 5, 0, 93.57, 2.08, 0.000, 3, 81.68, 1.48, 0.000, 6, 71.38, 1.72, 0.000, 10, 59.83, 2.14, 0.000, 14, 50.45, 2.41, 0.000, 20, 39.68, 2.76, 0.000, 29, 28.79, 2.98, 0.000, 43, 19.86, 2.95, 0.000, 100, 13.49, 3.58, 0.000, 5489.09
9H1007.5-105, 9, H, 100, 7.5, -10, 5, 0, 93.04, 2.56, 0.000, 3, 81.43, 1.70, 0.000, 6, 71.31, 1.90, 0.000, 10, 59.88, 2.29, 0.000, 14, 50.53, 2.51, 0.000, 20, 39.72, 2.82, 0.000, 29, 28.85, 3.01, 0.000, 43, 20.08, 2.95, 0.000, 100, 13.84, 3.59, 0.000, 5394.62
9H10010-105, 9, H, 100, 10, -10, 5, 0, 92.23, 3.08, 0.000, 3, 81.05, 1.96, 0.000, 6, 71.19, 2.11, 0.000, 10, 59.94, 2.49, 0.000, 14, 50.64, 2.63, 0.000, 20, 39.79, 2.89, 0.000, 29, 28.98, 3.05, 0.000, 43, 20.46, 2.97, 0.000, 100, 14.36, 3.60, 0.000, 5401.53
9H100505, 9, H, 100, 5, 0, 5, 0, 100.84, 0.33, 1.000, 3, 90.82, 1.23, 0.133, 6, 81.71, 1.68, 0.239, 10, 70.93, 2.14, 0.808, 14, 61.65, 2.42, 1.000, 20, 50.43, 2.78, 1.000, 29, 39.08, 3.09, 1.000, 43, 29.75, 3.25, 1.000, 100, 21.53, 4.25, 1.000, 8677.70
9H1007.505, 9, H, 100, 7.5, 0, 5, 0, 99.76, 1.04, 0.977, 3, 90.26, 1.39, 0.665, 6, 81.48, 1.83, 0.543, 10, 70.94, 2.28, 0.794, 14, 61.72, 2.51, 0.993, 20, 50.45, 2.85, 1.000, 29, 39.06, 3.13, 1.000, 43, 29.87, 3.27, 1.000, 100, 21.83, 4.24, 1.000, 5543.03
9H1001005, 9, H, 100, 10, 0, 5, 0, 98.64, 1.76, 0.794, 3, 89.58, 1.57, 0.928, 6, 81.11, 1.99, 0.789, 10, 70.81, 2.42, 0.852, 14, 61.70, 2.60, 0.975, 20, 50.45, 2.95, 1.000, 29, 39.12, 3.20, 1.000, 43, 30.09, 3.30, 1.000, 100, 22.24, 4.24, 1.000, 5417.36
9H1005105, 9, H, 100, 5, 10, 5, 0, 101.50, 0.01, 1.000, 3, 96.33, 0.84, 0.000, 6, 90.42, 1.47, 0.000, 10, 81.86, 2.03, 0.000, 14, 73.17, 2.37, 0.000, 20, 61.33, 2.79, 0.000, 29, 49.42, 3.13, 0.000, 43, 40.45, 3.30, 0.000, 100, 31.55, 4.48, 0.000, 8858.15
9H1007.5105, 9, H, 100, 7.5, 10, 5, 0, 101.09, 0.17, 1.000, 3, 95.88, 0.95, 0.000, 6, 90.00, 1.58, 0.000, 10, 81.54, 2.12, 0.000, 14, 72.98, 2.42, 0.000, 20, 61.32, 2.85, 0.000, 29, 49.50, 3.18, 0.000, 43, 40.45, 3.35, 0.000, 100, 31.67, 4.53, 0.000, 8272.70
9H10010105, 9, H, 100, 10, 10, 5, 0, 100.51, 0.55, 1.000, 3, 95.28, 1.09, 0.000, 6, 89.43, 1.72, 0.000, 10, 81.09, 2.24, 0.000, 14, 72.70, 2.48, 0.000, 20, 61.27, 2.93, 0.000, 29, 49.58, 3.25, 0.000, 43, 40.48, 3.42, 0.000, 100, 31.88, 4.56, 0.000, 5411.19
9H1005-1010, 9, H, 100, 5, -10, 10, 0, 93.02, 2.65, 0.000, 3, 81.40, 1.76, 0.000, 6, 71.29, 1.90, 0.000, 10, 59.89, 2.25, 0.000, 14, 50.57, 2.46, 0.000, 20, 39.79, 2.81, 0.000, 29, 28.82, 3.05, 0.000, 43, 19.84, 3.01, 0.000, 100, 13.42, 3.50, 0.000, 1182.18
9H1007.5-1010, 9, H, 100, 7.5, -10, 10, 0, 92.60, 3.21, 0.000, 3, 81.21, 2.07, 0.000, 6, 71.23, 2.19, 0.000, 10, 59.93, 2.52, 0.000, 14, 50.63, 2.64, 0.000, 20, 39.82, 2.93, 0.000, 29, 28.89, 3.13, 0.000, 43, 20.10, 3.07, 0.000, 100, 13.80, 3.55, 0.000, 1187.81
9H10010-1010, 9, H, 100, 10, -10, 10, 0, 91.68, 3.81, 0.002, 3, 80.79, 2.40, 0.000, 6, 71.13, 2.53, 0.000, 10, 60.02, 2.84, 0.000, 14, 50.75, 2.85, 0.000, 20, 39.86, 3.10, 0.000, 29, 28.98, 3.25, 0.000, 43, 20.50, 3.15, 0.000, 100, 14.21, 3.62, 0.003, 1180.18
9H1005010, 9, H, 100, 5, 0, 10, 0, 100.00, 0.89, 0.998, 3, 90.42, 1.45, 0.611, 6, 81.60, 1.86, 0.485, 10, 71.02, 2.26, 0.751, 14, 61.81, 2.47, 0.982, 20, 50.53, 2.83, 1.000, 29, 39.07, 3.15, 1.000, 43, 29.74, 3.31, 1.000, 100, 21.39, 4.15, 1.000, 1257.64
9H1007.5010, 9, H, 100, 7.5, 0, 10, 0, 99.00, 1.60, 0.899, 3, 89.90, 1.68, 0.899, 6, 81.39, 2.11, 0.713, 10, 71.04, 2.49, 0.771, 14, 61.89, 2.63, 0.957, 20, 50.56, 2.97, 1.000, 29, 39.07, 3.26, 1.000, 43, 29.87, 3.38, 1.000, 100, 21.72, 4.20, 1.000, 1191.62
9H10010010, 9, H, 100, 10, 0, 10, 0, 97.84, 2.37, 0.712, 3, 89.18, 1.96, 0.969, 6, 81.00, 2.41, 0.853, 10, 70.89, 2.78, 0.824, 14, 61.85, 2.82, 0.932, 20, 50.56, 3.14, 0.997, 29, 39.10, 3.38, 1.000, 43, 30.04, 3.49, 1.000, 100, 22.08, 4.27, 1.000, 1191.30
9H10051010, 9, H, 100, 5, 10, 10, 0, 100.61, 0.33, 1.000, 3, 95.96, 1.05, 0.000, 6, 90.39, 1.63, 0.000, 10, 82.05, 2.11, 0.000, 14, 73.38, 2.39, 0.000, 20, 61.42, 2.84, 0.000, 29, 49.38, 3.20, 0.000, 43, 40.46, 3.37, 0.000, 100, 31.38, 4.37, 0.000, 1430.77
9H1007.51010, 9, H, 100, 7.5, 10, 10, 0, 100.30, 0.61, 0.997, 3, 95.58, 1.20, 0.000, 6, 89.99, 1.84, 0.000, 10, 81.72, 2.30, 0.000, 14, 73.18, 2.51, 0.000, 20, 61.41, 2.97, 0.000, 29, 49.45, 3.31, 0.000, 43, 40.44, 3.47, 0.000, 100, 31.51, 4.49, 0.000, 1138.52
9H100101010, 9, H, 100, 10, 10, 10, 0, 99.80, 1.04, 0.980, 3, 95.00, 1.40, 0.000, 6, 89.43, 2.09, 0.000, 10, 81.27, 2.53, 0.000, 14, 72.90, 2.67, 0.000, 20, 61.39, 3.15, 0.000, 29, 49.57, 3.45, 0.000, 43, 40.48, 3.60, 0.000, 100, 31.71, 4.61, 0.000, 1212.57
9H1005-1020, 9, H, 100, 5, -10, 20, 0, 91.77, 3.72, 0.000, 3, 80.89, 2.23, 0.000, 6, 71.26, 2.32, 0.000, 10, 60.20, 2.69, 0.000, 14, 50.97, 2.74, 0.000, 20, 40.07, 2.92, 0.000, 29, 28.92, 3.18, 0.000, 43, 19.88, 3.12, 0.000, 100, 13.25, 3.35, 0.000, 822.05
9H1007.5-1020, 9, H, 100, 7.5, -10, 20, 0, 91.33, 4.32, 0.005, 3, 80.64, 2.60, 0.000, 6, 71.14, 2.74, 0.000, 10, 60.18, 3.10, 0.000, 14, 50.98, 3.04, 0.000, 20, 40.08, 3.14, 0.000, 29, 28.97, 3.36, 0.000, 43, 20.11, 3.26, 0.000, 100, 13.63, 3.45, 0.002, 906.45
