7M255-105, 7, M, 25, 5, -10, 5, 0, 82.21, 6.66, 0.000, 0, 82.21, 6.66, 0.000, 1, 73.07, 5.81, 0.724, 2, 64.83, 5.64, 0.994, 3, 57.44, 5.95, 0.999, 5, 45.05, 7.10, 0.989, 8, 31.67, 8.49, 0.426, 13, 20.09, 8.73, 0.025, 21, 16.05, 6.62, 1.000, 33, 10.77, 5.05, 1.000, 54, 5.82, 3.86, 0.000, 82.83
7M257.5-105, 7, M, 25, 7.5, -10, 5, 0, 81.62, 7.12, 0.000, 0, 81.62, 7.12, 0.000, 1, 72.62, 6.17, 0.666, 2, 64.51, 5.89, 0.982, 3, 57.24, 6.13, 0.994, 5, 45.03, 7.20, 0.963, 8, 31.84, 8.55, 0.495, 13, 20.36, 8.74, 0.161, 21, 16.28, 6.64, 0.999, 33, 11.06, 5.07, 1.000, 54, 6.04, 3.89, 0.000, 81.58
7M2510-105, 7, M, 25, 10, -10, 5, 0, 81.08, 7.60, 0.000, 0, 81.08, 7.60, 0.000, 1, 72.22, 6.53, 0.633, 2, 64.23, 6.14, 0.949, 3, 57.07, 6.28, 0.978, 5, 45.05, 7.27, 0.929, 8, 32.05, 8.58, 0.566, 13, 20.75, 8.72, 0.308, 21, 16.71, 6.64, 0.994, 33, 11.45, 5.05, 1.000, 54, 6.38, 3.87, 0.000, 81.58
7M25505, 7, M, 25, 5, 0, 5, 0, 90.08, 5.50, 0.000, 0, 90.08, 5.50, 0.000, 1, 81.52, 5.02, 0.894, 2, 73.77, 5.21, 0.081, 3, 66.78, 5.81, 0.093, 5, 54.94, 7.27, 0.993, 8, 41.86, 8.88, 1.000, 13, 29.72, 9.47, 1.000, 21, 23.64, 7.89, 1.000, 33, 16.43, 6.47, 0.777, 54, 9.85, 5.49, 0.000, 83.94
7M257.505, 7, M, 25, 7.5, 0, 5, 0, 89.54, 5.91, 0.000, 0, 89.54, 5.91, 0.000, 1, 81.08, 5.32, 0.901, 2, 73.42, 5.43, 0.274, 3, 66.52, 5.97, 0.264, 5, 54.83, 7.38, 0.971, 8, 41.91, 8.96, 1.000, 13, 29.94, 9.48, 1.000, 21, 23.99, 7.84, 1.000, 33, 16.88, 6.38, 0.354, 54, 10.52, 5.39, 0.000, 84.22
7M251005, 7, M, 25, 10, 0, 5, 0, 88.86, 6.41, 0.009, 0, 88.86, 6.41, 0.009, 1, 80.57, 5.69, 0.899, 2, 73.06, 5.68, 0.445, 3, 66.28, 6.14, 0.402, 5, 54.80, 7.48, 0.951, 8, 42.09, 9.01, 1.000, 13, 30.28, 9.43, 1.000, 21, 24.34, 7.78, 1.000, 33, 17.42, 6.31, 0.146, 54, 11.25, 5.31, 0.000, 83.26
7M255105, 7, M, 25, 5, 10, 5, 0, 94.53, 4.09, 0.095, 0, 94.53, 4.09, 0.095, 1, 87.29, 4.12, 0.000, 2, 80.69, 4.73, 0.000, 3, 74.69, 5.57, 0.000, 5, 64.39, 7.21, 0.000, 8, 52.68, 8.89, 0.000, 13, 40.93, 9.64, 0.102, 21, 33.26, 8.45, 0.000, 33, 24.95, 7.16, 0.000, 54, 17.95, 6.29, 0.000, 83.46
7M257.5105, 7, M, 25, 7.5, 10, 5, 0, 94.43, 4.42, 0.224, 0, 94.43, 4.42, 0.224, 1, 87.22, 4.37, 0.004, 2, 80.64, 4.89, 0.000, 3, 74.66, 5.69, 0.000, 5, 64.40, 7.31, 0.000, 8, 52.72, 8.99, 0.003, 13, 41.01, 9.68, 0.152, 21, 33.40, 8.46, 0.000, 33, 25.25, 7.12, 0.000, 54, 18.36, 6.21, 0.000, 83.11
7M2510105, 7, M, 25, 10, 10, 5, 0, 94.13, 4.85, 0.293, 0, 94.13, 4.85, 0.293, 1, 86.97, 4.70, 0.023, 2, 80.44, 5.08, 0.000, 3, 74.51, 5.83, 0.000, 5, 64.33, 7.44, 0.000, 8, 52.75, 9.11, 0.025, 13, 41.16, 9.74, 0.208, 21, 33.66, 8.49, 0.000, 33, 25.65, 7.08, 0.000, 54, 18.94, 6.16, 0.000, 83.06
7M255-1010, 7, M, 25, 5, -10, 10, 0, 86.14, 7.56, 0.000, 0, 86.14, 7.56, 0.000, 1, 76.66, 6.24, 0.987, 2, 68.09, 5.66, 0.995, 3, 60.39, 5.72, 1.000, 5, 47.40, 6.77, 0.999, 8, 33.25, 8.35, 0.809, 13, 20.66, 8.82, 0.264, 21, 15.79, 6.69, 0.993, 33, 10.69, 5.02, 1.000, 54, 5.78, 3.91, 0.000, 57.92
